GeoFips,GeoName,deno code,2016 employment by industry,2016 robot data,industry_ifr19,2010 employment by industry,2010employment by state
5000,Arkansas,106,7953,21,furniture,710651.4812,1635829.998
5000,Arkansas,107,338712,32862,manufacturing_other,245234.5955,1635829.998
5000,Arkansas,108,8075,4339,metal_basic,643096.4444,1635829.998
5000,Arkansas,109,11462,338,metal_machinery,1140434.235,1635829.998
5000,Arkansas,110,14519,680,metal_products,781591.6691,1635829.998
5000,Arkansas,111,35392,217,mineral,346305.5571,1635829.998
5000,Arkansas,113,28262,32,paper,1453345.662,1635829.998
5000,Arkansas,114,15908,2680,petrochemicals,1451592.993,1635829.998
5000,Arkansas,116,6971749,155,services,86920501.63,1635829.998
5000,Arkansas,117,14260,39,textiles,351605.6418,1635829.998
5000,Arkansas,118,8189,17,utilities,797323.46,1635829.998
5000,Arkansas,119,133276,115,vehicles_other,610364.6973,1635829.998
6000,California,101,543798,0,agriculture,1080677.841,20973977.23
6000,California,102,248732,37229,automotive,566138.6104,20973977.23
6000,California,103,2359152,23,construction,5359624.691,20973977.23
6000,California,104,1494082,13451,electronics,1495060.882,20973977.23
6000,California,105,4097303,1136,food,1483030.717,20973977.23
6000,California,106,102220,21,furniture,710651.4812,20973977.23
6000,California,107,2989244,32862,manufacturing_other,245234.5955,20973977.23
6000,California,108,18109,4339,metal_basic,643096.4444,20973977.23
6000,California,109,81026,338,metal_machinery,1140434.235,20973977.23
6000,California,110,138412,680,metal_products,781591.6691,20973977.23
6000,California,111,156442,217,mineral,346305.5571,20973977.23
6000,California,113,220446,32,paper,1453345.662,20973977.23
6000,California,114,227153,2680,petrochemicals,1451592.993,20973977.23
6000,California,116,102916245,155,services,86920501.63,20973977.23
6000,California,117,288212,39,textiles,351605.6418,20973977.23
6000,California,118,64345,17,utilities,797323.46,20973977.23
6000,California,119,1867982,115,vehicles_other,610364.6973,20973977.23
8000,Colorado,101,94020,0,agriculture,1080677.841,3158335.088
8000,Colorado,102,38546,37229,automotive,566138.6104,3158335.088
8000,Colorado,103,504201,23,construction,5359624.691,3158335.088
8000,Colorado,104,180393,13451,electronics,1495060.882,3158335.088
8000,Colorado,105,666362,1136,food,1483030.717,3158335.088
8000,Colorado,106,17168,21,furniture,710651.4812,3158335.088
8000,Colorado,107,344570,32862,manufacturing_other,245234.5955,3158335.088
8000,Colorado,108,2098,4339,metal_basic,643096.4444,3158335.088
8000,Colorado,109,13621,338,metal_machinery,1140434.235,3158335.088
8000,Colorado,110,16290,680,metal_products,781591.6691,3158335.088
8000,Colorado,111,130506,217,mineral,346305.5571,3158335.088
8000,Colorado,113,36822,32,paper,1453345.662,3158335.088
8000,Colorado,114,24843,2680,petrochemicals,1451592.993,3158335.088
8000,Colorado,116,16260060,155,services,86920501.63,3158335.088
8000,Colorado,117,27396,39,textiles,351605.6418,3158335.088
8000,Colorado,118,9620,17,utilities,797323.46,3158335.088
8000,Colorado,119,217513,115,vehicles_other,610364.6973,3158335.088
9000,Connecticut,101,17717,0,agriculture,1080677.841,2226662.431
9000,Connecticut,102,23415,37229,automotive,566138.6104,2226662.431
9000,Connecticut,103,247410,23,construction,5359624.691,2226662.431
9000,Connecticut,104,94882,13451,electronics,1495060.882,2226662.431
9000,Connecticut,105,339258,1136,food,1483030.717,2226662.431
9000,Connecticut,106,10091,21,furniture,710651.4812,2226662.431
9000,Connecticut,107,348712,32862,manufacturing_other,245234.5955,2226662.431
9000,Connecticut,109,14422,338,metal_machinery,1140434.235,2226662.431
9000,Connecticut,110,30255,680,metal_products,781591.6691,2226662.431
9000,Connecticut,111,9769,217,mineral,346305.5571,2226662.431
9000,Connecticut,113,21847,32,paper,1453345.662,2226662.431
9000,Connecticut,114,23211,2680,petrochemicals,1451592.993,2226662.431
9000,Connecticut,116,10384773,155,services,86920501.63,2226662.431
9000,Connecticut,117,21974,39,textiles,351605.6418,2226662.431
9000,Connecticut,118,6668,17,utilities,797323.46,2226662.431
9000,Connecticut,119,150760,115,vehicles_other,610364.6973,2226662.431
10000,Delaware,101,6911,0,agriculture,1080677.841,504638.908
10000,Delaware,102,7630,37229,automotive,566138.6104,504638.908
10000,Delaware,103,66179,23,construction,5359624.691,504638.908
10000,Delaware,104,16724,13451,electronics,1495060.882,504638.908
10000,Delaware,105,104812,1136,food,1483030.717,504638.908
10000,Delaware,106,2993,21,furniture,710651.4812,504638.908
10000,Delaware,107,58038,32862,manufacturing_other,245234.5955,504638.908
10000,Delaware,109,779,338,metal_machinery,1140434.235,504638.908
10000,Delaware,110,1687,680,metal_products,781591.6691,504638.908
10000,Delaware,111,1173,217,mineral,346305.5571,504638.908
10000,Delaware,113,3267,32,paper,1453345.662,504638.908
10000,Delaware,114,6918,2680,petrochemicals,1451592.993,504638.908
10000,Delaware,116,2603438,155,services,86920501.63,504638.908
10000,Delaware,117,6604,39,textiles,351605.6418,504638.908
10000,Delaware,118,2321,17,utilities,797323.46,504638.908
10000,Delaware,119,36140,115,vehicles_other,610364.6973,504638.908
11000,District of Columbia,101,82,0,agriculture,1080677.841,364644.138
11000,District of Columbia,102,231,37229,automotive,566138.6104,364644.138
11000,District of Columbia,103,37766,23,construction,5359624.691,364644.138
11000,District of Columbia,104,33695,13451,electronics,1495060.882,364644.138
11000,District of Columbia,105,148037,1136,food,1483030.717,364644.138
11000,District of Columbia,106,839,21,furniture,710651.4812,364644.138
11000,District of Columbia,107,4333,32862,manufacturing_other,245234.5955,364644.138
11000,District of Columbia,110,68,680,metal_products,781591.6691,364644.138
11000,District of Columbia,111,1288,217,mineral,346305.5571,364644.138
11000,District of Columbia,113,6420,32,paper,1453345.662,364644.138
11000,District of Columbia,114,3071,2680,petrochemicals,1451592.993,364644.138
11000,District of Columbia,116,3875186,155,services,86920501.63,364644.138
11000,District of Columbia,117,3519,39,textiles,351605.6418,364644.138
11000,District of Columbia,118,2199,17,utilities,797323.46,364644.138
11000,District of Columbia,119,25377,115,vehicles_other,610364.6973,364644.138
12000,Florida,101,178947,0,agriculture,1080677.841,10415925.74
12000,Florida,102,163668,37229,automotive,566138.6104,10415925.74
12000,Florida,103,1422850,23,construction,5359624.691,10415925.74
12000,Florida,104,411360,13451,electronics,1495060.882,10415925.74
12000,Florida,105,2312604,1136,food,1483030.717,10415925.74
12000,Florida,106,56402,21,furniture,710651.4812,10415925.74
12000,Florida,107,853765,32862,manufacturing_other,245234.5955,10415925.74
12000,Florida,108,4722,4339,metal_basic,643096.4444,10415925.74
12000,Florida,109,30490,338,metal_machinery,1140434.235,10415925.74
12000,Florida,110,40238,680,metal_products,781591.6691,10415925.74
12000,Florida,111,76889,217,mineral,346305.5571,10415925.74
12000,Florida,113,84858,32,paper,1453345.662,10415925.74
12000,Florida,114,117077,2680,petrochemicals,1451592.993,10415925.74
12000,Florida,116,52851574,155,services,86920501.63,10415925.74
12000,Florida,117,137818,39,textiles,351605.6418,10415925.74
12000,Florida,118,27075,17,utilities,797323.46,10415925.74
12000,Florida,119,862419,115,vehicles_other,610364.6973,10415925.74
13000,Georgia,101,117205,0,agriculture,1080677.841,5521962.21
13000,Georgia,102,98831,37229,automotive,566138.6104,5521962.21
13000,Georgia,103,667637,23,construction,5359624.691,5521962.21
13000,Georgia,104,282462,13451,electronics,1495060.882,5521962.21
13000,Georgia,105,1080958,1136,food,1483030.717,5521962.21
13000,Georgia,106,31182,21,furniture,710651.4812,5521962.21
13000,Georgia,107,865201,32862,manufacturing_other,245234.5955,5521962.21
13000,Georgia,108,7426,4339,metal_basic,643096.4444,5521962.21
13000,Georgia,109,22306,338,metal_machinery,1140434.235,5521962.21
13000,Georgia,110,30492,680,metal_products,781591.6691,5521962.21
13000,Georgia,111,39057,217,mineral,346305.5571,5521962.21
13000,Georgia,113,81823,32,paper,1453345.662,5521962.21
13000,Georgia,114,61209,2680,petrochemicals,1451592.993,5521962.21
13000,Georgia,116,26377322,155,services,86920501.63,5521962.21
13000,Georgia,117,103080,39,textiles,351605.6418,5521962.21
13000,Georgia,118,22212,17,utilities,797323.46,5521962.21
13000,Georgia,119,516912,115,vehicles_other,610364.6973,5521962.21
15000,Hawaii,101,22190,0,agriculture,1080677.841,816180.6
15000,Hawaii,102,7353,37229,automotive,566138.6104,816180.6
15000,Hawaii,103,104710,23,construction,5359624.691,816180.6
15000,Hawaii,104,21317,13451,electronics,1495060.882,816180.6
15000,Hawaii,105,248822,1136,food,1483030.717,816180.6
15000,Hawaii,106,2273,21,furniture,710651.4812,816180.6
15000,Hawaii,107,40725,32862,manufacturing_other,245234.5955,816180.6
15000,Hawaii,110,459,680,metal_products,781591.6691,816180.6
15000,Hawaii,111,2493,217,mineral,346305.5571,816180.6
15000,Hawaii,113,3607,32,paper,1453345.662,816180.6
15000,Hawaii,114,6912,2680,petrochemicals,1451592.993,816180.6
15000,Hawaii,116,4000018,155,services,86920501.63,816180.6
15000,Hawaii,117,14315,39,textiles,351605.6418,816180.6
15000,Hawaii,118,4518,17,utilities,797323.46,816180.6
15000,Hawaii,119,65081,115,vehicles_other,610364.6973,816180.6
16000,Idaho,101,76025,0,agriculture,1080677.841,940549.2
16000,Idaho,102,14164,37229,automotive,566138.6104,940549.2
16000,Idaho,103,135057,23,construction,5359624.691,940549.2
16000,Idaho,104,36897,13451,electronics,1495060.882,940549.2
16000,Idaho,105,168092,1136,food,1483030.717,940549.2
16000,Idaho,106,4611,21,furniture,710651.4812,940549.2
16000,Idaho,107,147410,32862,manufacturing_other,245234.5955,940549.2
16000,Idaho,108,783,4339,metal_basic,643096.4444,940549.2
16000,Idaho,109,3493,338,metal_machinery,1140434.235,940549.2
16000,Idaho,110,6675,680,metal_products,781591.6691,940549.2
16000,Idaho,111,12389,217,mineral,346305.5571,940549.2
16000,Idaho,113,13680,32,paper,1453345.662,940549.2
16000,Idaho,114,7732,2680,petrochemicals,1451592.993,940549.2
16000,Idaho,116,4235311,155,services,86920501.63,940549.2
16000,Idaho,117,6254,39,textiles,351605.6418,940549.2
16000,Idaho,118,3428,17,utilities,797323.46,940549.2
16000,Idaho,119,53886,115,vehicles_other,610364.6973,940549.2
17000,Illinois,101,148703,0,agriculture,1080677.841,7698379.2
17000,Illinois,102,114766,37229,automotive,566138.6104,7698379.2
17000,Illinois,103,724681,23,construction,5359624.691,7698379.2
17000,Illinois,104,285031,13451,electronics,1495060.882,7698379.2
17000,Illinois,105,1299567,1136,food,1483030.717,7698379.2
17000,Illinois,106,33757,21,furniture,710651.4812,7698379.2
17000,Illinois,107,1274039,32862,manufacturing_other,245234.5955,7698379.2
17000,Illinois,108,18373,4339,metal_basic,643096.4444,7698379.2
17000,Illinois,109,73765,338,metal_machinery,1140434.235,7698379.2
17000,Illinois,110,91599,680,metal_products,781591.6691,7698379.2
17000,Illinois,111,71271,217,mineral,346305.5571,7698379.2
17000,Illinois,113,88927,32,paper,1453345.662,7698379.2
17000,Illinois,114,103363,2680,petrochemicals,1451592.993,7698379.2
17000,Illinois,116,34415179,155,services,86920501.63,7698379.2
17000,Illinois,117,70294,39,textiles,351605.6418,7698379.2
17000,Illinois,118,26142,17,utilities,797323.46,7698379.2
17000,Illinois,119,778468,115,vehicles_other,610364.6973,7698379.2
18000,Indiana,101,119703,0,agriculture,1080677.841,3890281.2
18000,Indiana,102,163891,37229,automotive,566138.6104,3890281.2
18000,Indiana,103,429069,23,construction,5359624.691,3890281.2
18000,Indiana,104,105307,13451,electronics,1495060.882,3890281.2
18000,Indiana,105,655579,1136,food,1483030.717,3890281.2
18000,Indiana,106,35781,21,furniture,710651.4812,3890281.2
18000,Indiana,107,1152995,32862,manufacturing_other,245234.5955,3890281.2
18000,Indiana,108,41763,4339,metal_basic,643096.4444,3890281.2
18000,Indiana,109,44011,338,metal_machinery,1140434.235,3890281.2
18000,Indiana,110,60400,680,metal_products,781591.6691,3890281.2
18000,Indiana,111,40220,217,mineral,346305.5571,3890281.2
18000,Indiana,113,54247,32,paper,1453345.662,3890281.2
18000,Indiana,114,55383,2680,petrochemicals,1451592.993,3890281.2
18000,Indiana,116,16435617,155,services,86920501.63,3890281.2
18000,Indiana,117,29534,39,textiles,351605.6418,3890281.2
18000,Indiana,118,14587,17,utilities,797323.46,3890281.2
18000,Indiana,119,329817,115,vehicles_other,610364.6973,3890281.2
19000,Iowa,101,175984,0,agriculture,1080677.841,2034965.14
19000,Iowa,102,25482,37229,automotive,566138.6104,2034965.14
19000,Iowa,103,259710,23,construction,5359624.691,2034965.14
19000,Iowa,104,69355,13451,electronics,1495060.882,2034965.14
19000,Iowa,105,361376,1136,food,1483030.717,2034965.14
19000,Iowa,106,12248,21,furniture,710651.4812,2034965.14
19000,Iowa,107,454372,32862,manufacturing_other,245234.5955,2034965.14
19000,Iowa,108,7046,4339,metal_basic,643096.4444,2034965.14
19000,Iowa,109,38706,338,metal_machinery,1140434.235,2034965.14
19000,Iowa,110,21052,680,metal_products,781591.6691,2034965.14
19000,Iowa,111,15790,217,mineral,346305.5571,2034965.14
19000,Iowa,113,29573,32,paper,1453345.662,2034965.14
19000,Iowa,114,22735,2680,petrochemicals,1451592.993,2034965.14
19000,Iowa,116,8755309,155,services,86920501.63,2034965.14
19000,Iowa,117,13640,39,textiles,351605.6418,2034965.14
19000,Iowa,118,7108,17,utilities,797323.46,2034965.14
19000,Iowa,119,154354,115,vehicles_other,610364.6973,2034965.14
20000,Kansas,101,124317,0,agriculture,1080677.841,1857379.818
20000,Kansas,102,21453,37229,automotive,566138.6104,1857379.818
20000,Kansas,103,200457,23,construction,5359624.691,1857379.818
20000,Kansas,104,55903,13451,electronics,1495060.882,1857379.818
20000,Kansas,105,304250,1136,food,1483030.717,1857379.818
20000,Kansas,106,10179,21,furniture,710651.4812,1857379.818
20000,Kansas,107,353370,32862,manufacturing_other,245234.5955,1857379.818
20000,Kansas,108,1793,4339,metal_basic,643096.4444,1857379.818
20000,Kansas,109,19142,338,metal_machinery,1140434.235,1857379.818
20000,Kansas,110,16395,680,metal_products,781591.6691,1857379.818
20000,Kansas,111,102458,217,mineral,346305.5571,1857379.818
20000,Kansas,113,17010,32,paper,1453345.662,1857379.818
20000,Kansas,114,18685,2680,petrochemicals,1451592.993,1857379.818
20000,Kansas,116,8251713,155,services,86920501.63,1857379.818
20000,Kansas,117,13784,39,textiles,351605.6418,1857379.818
20000,Kansas,118,7133,17,utilities,797323.46,1857379.818
20000,Kansas,119,157071,115,vehicles_other,610364.6973,1857379.818
21000,Kentucky,101,162330,0,agriculture,1080677.841,2412688.052
21000,Kentucky,102,92617,37229,automotive,566138.6104,2412688.052
21000,Kentucky,103,274982,23,construction,5359624.691,2412688.052
21000,Kentucky,104,71613,13451,electronics,1495060.882,2412688.052
21000,Kentucky,105,436832,1136,food,1483030.717,2412688.052
21000,Kentucky,106,10249,21,furniture,710651.4812,2412688.052
21000,Kentucky,107,536556,32862,manufacturing_other,245234.5955,2412688.052
21000,Kentucky,108,11801,4339,metal_basic,643096.4444,2412688.052
21000,Kentucky,109,21003,338,metal_machinery,1140434.235,2412688.052
21000,Kentucky,110,21869,680,metal_products,781591.6691,2412688.052
21000,Kentucky,111,49046,217,mineral,346305.5571,2412688.052
21000,Kentucky,113,36591,32,paper,1453345.662,2412688.052
21000,Kentucky,114,31538,2680,petrochemicals,1451592.993,2412688.052
21000,Kentucky,116,10614929,155,services,86920501.63,2412688.052
21000,Kentucky,117,20096,39,textiles,351605.6418,2412688.052
21000,Kentucky,118,7207,17,utilities,797323.46,2412688.052
21000,Kentucky,119,235932,115,vehicles_other,610364.6973,2412688.052
22000,Louisiana,101,74502,0,agriculture,1080677.841,2552288.436
22000,Louisiana,102,32938,37229,automotive,566138.6104,2552288.436
22000,Louisiana,103,417360,23,construction,5359624.691,2552288.436
22000,Louisiana,104,65775,13451,electronics,1495060.882,2552288.436
22000,Louisiana,105,505378,1136,food,1483030.717,2552288.436
22000,Louisiana,106,8899,21,furniture,710651.4812,2552288.436
22000,Louisiana,107,313124,32862,manufacturing_other,245234.5955,2552288.436
22000,Louisiana,108,3374,4339,metal_basic,643096.4444,2552288.436
22000,Louisiana,109,14061,338,metal_machinery,1140434.235,2552288.436
22000,Louisiana,110,19001,680,metal_products,781591.6691,2552288.436
22000,Louisiana,111,147338,217,mineral,346305.5571,2552288.436
22000,Louisiana,113,22761,32,paper,1453345.662,2552288.436
22000,Louisiana,114,46514,2680,petrochemicals,1451592.993,2552288.436
22000,Louisiana,116,11840919,155,services,86920501.63,2552288.436
22000,Louisiana,117,24073,39,textiles,351605.6418,2552288.436
22000,Louisiana,118,9195,17,utilities,797323.46,2552288.436
22000,Louisiana,119,176286,115,vehicles_other,610364.6973,2552288.436
23000,Maine,101,33109,0,agriculture,1080677.841,799673.322
23000,Maine,102,11520,37229,automotive,566138.6104,799673.322
23000,Maine,103,115352,23,construction,5359624.691,799673.322
23000,Maine,104,21223,13451,electronics,1495060.882,799673.322
23000,Maine,105,151859,1136,food,1483030.717,799673.322
23000,Maine,106,3558,21,furniture,710651.4812,799673.322
23000,Maine,107,118062,32862,manufacturing_other,245234.5955,799673.322
23000,Maine,109,2426,338,metal_machinery,1140434.235,799673.322
23000,Maine,110,5231,680,metal_products,781591.6691,799673.322
23000,Maine,111,3210,217,mineral,346305.5571,799673.322
23000,Maine,113,15363,32,paper,1453345.662,799673.322
23000,Maine,114,7243,2680,petrochemicals,1451592.993,799673.322
23000,Maine,116,3660000,155,services,86920501.63,799673.322
23000,Maine,117,9839,39,textiles,351605.6418,799673.322
23000,Maine,118,1969,17,utilities,797323.46,799673.322
23000,Maine,119,51339,115,vehicles_other,610364.6973,799673.322
24000,Maryland,101,36355,0,agriculture,1080677.841,3585375.792
24000,Maryland,102,41159,37229,automotive,566138.6104,3585375.792
24000,Maryland,103,496929,23,construction,5359624.691,3585375.792
24000,Maryland,104,121432,13451,electronics,1495060.882,3585375.792
24000,Maryland,105,584878,1136,food,1483030.717,3585375.792
24000,Maryland,106,15445,21,furniture,710651.4812,3585375.792
24000,Maryland,107,243074,32862,manufacturing_other,245234.5955,3585375.792
24000,Maryland,108,1004,4339,metal_basic,643096.4444,3585375.792
24000,Maryland,109,6898,338,metal_machinery,1140434.235,3585375.792
24000,Maryland,110,8447,680,metal_products,781591.6691,3585375.792
24000,Maryland,111,14303,217,mineral,346305.5571,3585375.792
24000,Maryland,113,27774,32,paper,1453345.662,3585375.792
24000,Maryland,114,35167,2680,petrochemicals,1451592.993,3585375.792
24000,Maryland,116,16418032,155,services,86920501.63,3585375.792
24000,Maryland,117,33377,39,textiles,351605.6418,3585375.792
24000,Maryland,118,11722,17,utilities,797323.46,3585375.792
24000,Maryland,119,247820,115,vehicles_other,610364.6973,3585375.792
25000,Massachusetts,101,27642,0,agriculture,1080677.841,3961315.545
25000,Massachusetts,102,41686,37229,automotive,566138.6104,3961315.545
25000,Massachusetts,103,524920,23,construction,5359624.691,3961315.545
25000,Massachusetts,104,234980,13451,electronics,1495060.882,3961315.545
25000,Massachusetts,105,783043,1136,food,1483030.717,3961315.545
25000,Massachusetts,106,15919,21,furniture,710651.4812,3961315.545
25000,Massachusetts,107,558090,32862,manufacturing_other,245234.5955,3961315.545
25000,Massachusetts,108,2816,4339,metal_basic,643096.4444,3961315.545
25000,Massachusetts,109,17509,338,metal_machinery,1140434.235,3961315.545
25000,Massachusetts,110,33214,680,metal_products,781591.6691,3961315.545
25000,Massachusetts,111,14170,217,mineral,346305.5571,3961315.545
25000,Massachusetts,113,71168,32,paper,1453345.662,3961315.545
25000,Massachusetts,114,47838,2680,petrochemicals,1451592.993,3961315.545
25000,Massachusetts,116,21056116,155,services,86920501.63,3961315.545
25000,Massachusetts,117,48864,39,textiles,351605.6418,3961315.545
25000,Massachusetts,118,13424,17,utilities,797323.46,3961315.545
25000,Massachusetts,119,296976,115,vehicles_other,610364.6973,3961315.545
26000,Michigan,101,127445,0,agriculture,1080677.841,5327281.96
26000,Michigan,102,242716,37229,automotive,566138.6104,5327281.96
26000,Michigan,103,566297,23,construction,5359624.691,5327281.96
26000,Michigan,104,175630,13451,electronics,1495060.882,5327281.96
26000,Michigan,105,929194,1136,food,1483030.717,5327281.96
26000,Michigan,106,37827,21,furniture,710651.4812,5327281.96
26000,Michigan,107,1326433,32862,manufacturing_other,245234.5955,5327281.96
26000,Michigan,108,22306,4339,metal_basic,643096.4444,5327281.96
26000,Michigan,109,74988,338,metal_machinery,1140434.235,5327281.96
26000,Michigan,110,83391,680,metal_products,781591.6691,5327281.96
26000,Michigan,111,52986,217,mineral,346305.5571,5327281.96
26000,Michigan,113,61323,32,paper,1453345.662,5327281.96
26000,Michigan,114,69329,2680,petrochemicals,1451592.993,5327281.96
26000,Michigan,116,24436340,155,services,86920501.63,5327281.96
26000,Michigan,117,45193,39,textiles,351605.6418,5327281.96
26000,Michigan,118,21214,17,utilities,797323.46,5327281.96
26000,Michigan,119,321706,115,vehicles_other,610364.6973,5327281.96
27000,Minnesota,101,151884,0,agriculture,1080677.841,3543021.9
27000,Minnesota,102,37896,37229,automotive,566138.6104,3543021.9
27000,Minnesota,103,379874,23,construction,5359624.691,3543021.9
27000,Minnesota,104,160087,13451,electronics,1495060.882,3543021.9
27000,Minnesota,105,580428,1136,food,1483030.717,3543021.9
27000,Minnesota,106,20742,21,furniture,710651.4812,3543021.9
27000,Minnesota,107,715403,32862,manufacturing_other,245234.5955,3543021.9
27000,Minnesota,108,6266,4339,metal_basic,643096.4444,3543021.9
27000,Minnesota,109,34134,338,metal_machinery,1140434.235,3543021.9
27000,Minnesota,110,43865,680,metal_products,781591.6691,3543021.9
27000,Minnesota,111,33091,217,mineral,346305.5571,3543021.9
27000,Minnesota,113,68452,32,paper,1453345.662,3543021.9
27000,Minnesota,114,32602,2680,petrochemicals,1451592.993,3543021.9
27000,Minnesota,116,16129936,155,services,86920501.63,3543021.9
27000,Minnesota,117,30618,39,textiles,351605.6418,3543021.9
27000,Minnesota,118,13620,17,utilities,797323.46,3543021.9
27000,Minnesota,119,246508,115,vehicles_other,610364.6973,3543021.9
28000,Mississippi,101,85010,0,agriculture,1080677.841,1578602.004
28000,Mississippi,102,20883,37229,automotive,566138.6104,1578602.004
28000,Mississippi,103,180983,23,construction,5359624.691,1578602.004
28000,Mississippi,104,39549,13451,electronics,1495060.882,1578602.004
28000,Mississippi,105,309099,1136,food,1483030.717,1578602.004
28000,Mississippi,106,23430,21,furniture,710651.4812,1578602.004
28000,Mississippi,107,307796,32862,manufacturing_other,245234.5955,1578602.004
28000,Mississippi,108,3620,4339,metal_basic,643096.4444,1578602.004
28000,Mississippi,109,12236,338,metal_machinery,1140434.235,1578602.004
28000,Mississippi,110,10425,680,metal_products,781591.6691,1578602.004
28000,Mississippi,111,35463,217,mineral,346305.5571,1578602.004
28000,Mississippi,113,18615,32,paper,1453345.662,1578602.004
28000,Mississippi,114,18002,2680,petrochemicals,1451592.993,1578602.004
28000,Mississippi,116,6853852,155,services,86920501.63,1578602.004
28000,Mississippi,117,17081,39,textiles,351605.6418,1578602.004
28000,Mississippi,118,8645,17,utilities,797323.46,1578602.004
28000,Mississippi,119,124445,115,vehicles_other,610364.6973,1578602.004
29000,Missouri,101,199602,0,agriculture,1080677.841,3593356.2
29000,Missouri,102,72638,37229,automotive,566138.6104,3593356.2
29000,Missouri,103,414805,23,construction,5359624.691,3593356.2
29000,Missouri,104,133986,13451,electronics,1495060.882,3593356.2
29000,Missouri,105,646403,1136,food,1483030.717,3593356.2
29000,Missouri,106,17156,21,furniture,710651.4812,3593356.2
29000,Missouri,107,584284,32862,manufacturing_other,245234.5955,3593356.2
29000,Missouri,108,6951,4339,metal_basic,643096.4444,3593356.2
29000,Missouri,109,26804,338,metal_machinery,1140434.235,3593356.2
29000,Missouri,110,30331,680,metal_products,781591.6691,3593356.2
29000,Missouri,111,27910,217,mineral,346305.5571,3593356.2
29000,Missouri,113,40806,32,paper,1453345.662,3593356.2
29000,Missouri,114,43675,2680,petrochemicals,1451592.993,3593356.2
29000,Missouri,116,16079042,155,services,86920501.63,3593356.2
29000,Missouri,117,30248,39,textiles,351605.6418,3593356.2
29000,Missouri,118,12605,17,utilities,797323.46,3593356.2
