GeoFips,GeoName,deno code,2017 employment by industry,2017 robot data,industry_ifr19,2010 employment by industry,2010employment by state
29000,Missouri,111,25499,296,mineral,346305.5571,3593356.2
29000,Missouri,113,40152,49,paper,1453345.662,3593356.2
29000,Missouri,114,44274,2972,petrochemicals,1451592.993,3593356.2
29000,Missouri,116,16239314,93,services,86920501.63,3593356.2
29000,Missouri,117,30136,0,textiles,351605.6418,3593356.2
29000,Missouri,118,12216,29,utilities,797323.46,3593356.2
29000,Missouri,119,278890,84,vehicles_other,610364.6973,3593356.2
30000,Montana,101,61453,0,agriculture,1080677.841,593649
30000,Montana,102,9648,36573,automotive,566138.6104,593649
30000,Montana,103,100600,9,construction,5359624.691,593649
30000,Montana,104,17069,13696,electronics,1495060.882,593649
30000,Montana,105,134042,1598,food,1483030.717,593649
30000,Montana,106,3361,61,furniture,710651.4812,593649
30000,Montana,107,54096,34863,manufacturing_other,245234.5955,593649
30000,Montana,108,248,5939,metal_basic,643096.4444,593649
30000,Montana,109,1407,234,metal_machinery,1140434.235,593649
30000,Montana,110,2987,967,metal_products,781591.6691,593649
30000,Montana,111,25342,296,mineral,346305.5571,593649
30000,Montana,113,6674,49,paper,1453345.662,593649
30000,Montana,114,4172,2972,petrochemicals,1451592.993,593649
30000,Montana,116,2921067,93,services,86920501.63,593649
30000,Montana,117,4180,0,textiles,351605.6418,593649
30000,Montana,118,3014,29,utilities,797323.46,593649
30000,Montana,119,32906,84,vehicles_other,610364.6973,593649
31000,Nebraska,101,103724,0,agriculture,1080677.841,1236432.857
31000,Nebraska,102,15921,36573,automotive,566138.6104,1236432.857
31000,Nebraska,103,160606,9,construction,5359624.691,1236432.857
31000,Nebraska,104,43802,13696,electronics,1495060.882,1236432.857
31000,Nebraska,105,227037,1598,food,1483030.717,1236432.857
31000,Nebraska,106,4429,61,furniture,710651.4812,1236432.857
31000,Nebraska,107,214873,34863,manufacturing_other,245234.5955,1236432.857
31000,Nebraska,108,1163,5939,metal_basic,643096.4444,1236432.857
31000,Nebraska,109,9227,234,metal_machinery,1140434.235,1236432.857
31000,Nebraska,110,8714,967,metal_products,781591.6691,1236432.857
31000,Nebraska,111,9615,296,mineral,346305.5571,1236432.857
31000,Nebraska,113,13377,49,paper,1453345.662,1236432.857
31000,Nebraska,114,13686,2972,petrochemicals,1451592.993,1236432.857
31000,Nebraska,116,5636031,93,services,86920501.63,1236432.857
31000,Nebraska,117,9178,0,textiles,351605.6418,1236432.857
31000,Nebraska,118,1286,29,utilities,797323.46,1236432.857
31000,Nebraska,119,125150,84,vehicles_other,610364.6973,1236432.857
32000,Nevada,101,9829,0,agriculture,1080677.841,1539314.07
32000,Nevada,102,19446,36573,automotive,566138.6104,1539314.07
32000,Nevada,103,211360,9,construction,5359624.691,1539314.07
32000,Nevada,104,49798,13696,electronics,1495060.882,1539314.07
32000,Nevada,105,690858,1598,food,1483030.717,1539314.07
32000,Nevada,106,6908,61,furniture,710651.4812,1539314.07
32000,Nevada,107,120112,34863,manufacturing_other,245234.5955,1539314.07
32000,Nevada,108,1261,5939,metal_basic,643096.4444,1539314.07
32000,Nevada,109,2112,234,metal_machinery,1140434.235,1539314.07
32000,Nevada,110,6263,967,metal_products,781591.6691,1539314.07
32000,Nevada,111,42882,296,mineral,346305.5571,1539314.07
32000,Nevada,113,10481,49,paper,1453345.662,1539314.07
32000,Nevada,114,13453,2972,petrochemicals,1451592.993,1539314.07
32000,Nevada,116,7699450,93,services,86920501.63,1539314.07
32000,Nevada,117,25364,0,textiles,351605.6418,1539314.07
32000,Nevada,118,4409,29,utilities,797323.46,1539314.07
32000,Nevada,119,193037,84,vehicles_other,610364.6973,1539314.07
33000,New Hampshire,101,10513,0,agriculture,1080677.841,866237.26
33000,New Hampshire,102,14630,36573,automotive,566138.6104,866237.26
33000,New Hampshire,103,116632,9,construction,5359624.691,866237.26
33000,New Hampshire,104,48119,13696,electronics,1495060.882,866237.26
33000,New Hampshire,105,156570,1598,food,1483030.717,866237.26
33000,New Hampshire,106,4253,61,furniture,710651.4812,866237.26
33000,New Hampshire,107,159720,34863,manufacturing_other,245234.5955,866237.26
33000,New Hampshire,108,2348,5939,metal_basic,643096.4444,866237.26
33000,New Hampshire,109,7179,234,metal_machinery,1140434.235,866237.26
33000,New Hampshire,110,12231,967,metal_products,781591.6691,866237.26
33000,New Hampshire,111,5337,296,mineral,346305.5571,866237.26
33000,New Hampshire,113,11715,49,paper,1453345.662,866237.26
33000,New Hampshire,114,7233,2972,petrochemicals,1451592.993,866237.26
33000,New Hampshire,116,3906500,93,services,86920501.63,866237.26
33000,New Hampshire,117,10511,0,textiles,351605.6418,866237.26
33000,New Hampshire,118,2323,29,utilities,797323.46,866237.26
33000,New Hampshire,119,36302,84,vehicles_other,610364.6973,866237.26
34000,New Jersey,101,34923,0,agriculture,1080677.841,5257552.612
34000,New Jersey,102,54430,36573,automotive,566138.6104,5257552.612
34000,New Jersey,103,532310,9,construction,5359624.691,5257552.612
34000,New Jersey,104,204317,13696,electronics,1495060.882,5257552.612
34000,New Jersey,105,849601,1598,food,1483030.717,5257552.612
34000,New Jersey,106,24568,61,furniture,710651.4812,5257552.612
34000,New Jersey,107,561447,34863,manufacturing_other,245234.5955,5257552.612
34000,New Jersey,108,4594,5939,metal_basic,643096.4444,5257552.612
34000,New Jersey,109,14640,234,metal_machinery,1140434.235,5257552.612
34000,New Jersey,110,21918,967,metal_products,781591.6691,5257552.612
34000,New Jersey,111,18744,296,mineral,346305.5571,5257552.612
34000,New Jersey,113,52005,49,paper,1453345.662,5257552.612
34000,New Jersey,114,87681,2972,petrochemicals,1451592.993,5257552.612
34000,New Jersey,116,24604627,93,services,86920501.63,5257552.612
34000,New Jersey,117,69219,0,textiles,351605.6418,5257552.612
34000,New Jersey,118,15499,29,utilities,797323.46,5257552.612
34000,New Jersey,119,537332,84,vehicles_other,610364.6973,5257552.612
35000,New Mexico,101,55556,0,agriculture,1080677.841,1171672.851
35000,New Mexico,102,14468,36573,automotive,566138.6104,1171672.851
35000,New Mexico,103,132003,9,construction,5359624.691,1171672.851
35000,New Mexico,104,35858,13696,electronics,1495060.882,1171672.851
35000,New Mexico,105,209732,1598,food,1483030.717,1171672.851
35000,New Mexico,106,3303,61,furniture,710651.4812,1171672.851
35000,New Mexico,107,70214,34863,manufacturing_other,245234.5955,1171672.851
35000,New Mexico,108,430,5939,metal_basic,643096.4444,1171672.851
35000,New Mexico,109,1512,234,metal_machinery,1140434.235,1171672.851
35000,New Mexico,110,3045,967,metal_products,781591.6691,1171672.851
35000,New Mexico,111,64856,296,mineral,346305.5571,1171672.851
35000,New Mexico,113,5810,49,paper,1453345.662,1171672.851
35000,New Mexico,114,7544,2972,petrochemicals,1451592.993,1171672.851
35000,New Mexico,116,4798453,93,services,86920501.63,1171672.851
35000,New Mexico,117,8214,0,textiles,351605.6418,1171672.851
35000,New Mexico,118,4563,29,utilities,797323.46,1171672.851
35000,New Mexico,119,51992,84,vehicles_other,610364.6973,1171672.851
36000,New York,101,97980,0,agriculture,1080677.841,11064896.24
36000,New York,102,90015,36573,automotive,566138.6104,11064896.24
36000,New York,103,1161926,9,construction,5359624.691,11064896.24
36000,New York,104,662744,13696,electronics,1495060.882,11064896.24
36000,New York,105,2003115,1598,food,1483030.717,11064896.24
36000,New York,106,46594,61,furniture,710651.4812,11064896.24
36000,New York,107,1024584,34863,manufacturing_other,245234.5955,11064896.24
36000,New York,108,10415,5939,metal_basic,643096.4444,11064896.24
36000,New York,109,40267,234,metal_machinery,1140434.235,11064896.24
36000,New York,110,51207,967,metal_products,781591.6691,11064896.24
36000,New York,111,45540,296,mineral,346305.5571,11064896.24
36000,New York,113,127363,49,paper,1453345.662,11064896.24
36000,New York,114,139031,2972,petrochemicals,1451592.993,11064896.24
36000,New York,116,56101181,93,services,86920501.63,11064896.24
36000,New York,117,168446,0,textiles,351605.6418,11064896.24
36000,New York,118,40935,29,utilities,797323.46,11064896.24
36000,New York,119,839825,84,vehicles_other,610364.6973,11064896.24
37000,North Carolina,101,128073,0,agriculture,1080677.841,5349405.963
37000,North Carolina,102,104040,36573,automotive,566138.6104,5349405.963
37000,North Carolina,103,727513,9,construction,5359624.691,5349405.963
37000,North Carolina,104,233407,13696,electronics,1495060.882,5349405.963
37000,North Carolina,105,1075520,1598,food,1483030.717,5349405.963
37000,North Carolina,106,56888,61,furniture,710651.4812,5349405.963
37000,North Carolina,107,1035684,34863,manufacturing_other,245234.5955,5349405.963
37000,North Carolina,108,7670,5939,metal_basic,643096.4444,5349405.963
37000,North Carolina,109,35043,234,metal_machinery,1140434.235,5349405.963
37000,North Carolina,110,39012,967,metal_products,781591.6691,5349405.963
37000,North Carolina,111,28428,296,mineral,346305.5571,5349405.963
37000,North Carolina,113,77811,49,paper,1453345.662,5349405.963
37000,North Carolina,114,82543,2972,petrochemicals,1451592.993,5349405.963
37000,North Carolina,116,26003649,93,services,86920501.63,5349405.963
37000,North Carolina,117,92268,0,textiles,351605.6418,5349405.963
37000,North Carolina,118,15077,29,utilities,797323.46,5349405.963
37000,North Carolina,119,376066,84,vehicles_other,610364.6973,5349405.963
38000,North Dakota,101,56600,0,agriculture,1080677.841,469468.518
38000,North Dakota,102,7534,36573,automotive,566138.6104,469468.518
38000,North Dakota,103,77782,9,construction,5359624.691,469468.518
38000,North Dakota,104,14759,13696,electronics,1495060.882,469468.518
38000,North Dakota,105,88437,1598,food,1483030.717,469468.518
38000,North Dakota,106,2557,61,furniture,710651.4812,469468.518
38000,North Dakota,107,55250,34863,manufacturing_other,245234.5955,469468.518
38000,North Dakota,109,5565,234,metal_machinery,1140434.235,469468.518
38000,North Dakota,110,2007,967,metal_products,781591.6691,469468.518
38000,North Dakota,111,50054,296,mineral,346305.5571,469468.518
38000,North Dakota,113,5820,49,paper,1453345.662,469468.518
38000,North Dakota,114,3736,2972,petrochemicals,1451592.993,469468.518
38000,North Dakota,116,2409549,93,services,86920501.63,469468.518
38000,North Dakota,117,3759,0,textiles,351605.6418,469468.518
38000,North Dakota,118,3891,29,utilities,797323.46,469468.518
38000,North Dakota,119,43643,84,vehicles_other,610364.6973,469468.518
39000,Ohio,101,172829,0,agriculture,1080677.841,6921902.4
39000,Ohio,102,190630,36573,automotive,566138.6104,6921902.4
39000,Ohio,103,740425,9,construction,5359624.691,6921902.4
39000,Ohio,104,215218,13696,electronics,1495060.882,6921902.4
39000,Ohio,105,1212664,1598,food,1483030.717,6921902.4
39000,Ohio,106,34019,61,furniture,710651.4812,6921902.4
39000,Ohio,107,1522523,34863,manufacturing_other,245234.5955,6921902.4
39000,Ohio,108,36307,5939,metal_basic,643096.4444,6921902.4
39000,Ohio,109,80665,234,metal_machinery,1140434.235,6921902.4
39000,Ohio,110,102115,967,metal_products,781591.6691,6921902.4
39000,Ohio,111,85865,296,mineral,346305.5571,6921902.4
39000,Ohio,113,87235,49,paper,1453345.662,6921902.4
39000,Ohio,114,88677,2972,petrochemicals,1451592.993,6921902.4
39000,Ohio,116,30464268,93,services,86920501.63,6921902.4
39000,Ohio,117,54533,0,textiles,351605.6418,6921902.4
39000,Ohio,118,20101,29,utilities,797323.46,6921902.4
39000,Ohio,119,543451,84,vehicles_other,610364.6973,6921902.4
40000,Oklahoma,101,158813,0,agriculture,1080677.841,2250810.6
40000,Oklahoma,102,29558,36573,automotive,566138.6104,2250810.6
40000,Oklahoma,103,276089,9,construction,5359624.691,2250810.6
40000,Oklahoma,104,59572,13696,electronics,1495060.882,2250810.6
40000,Oklahoma,105,376116,1598,food,1483030.717,2250810.6
40000,Oklahoma,106,8360,61,furniture,710651.4812,2250810.6
40000,Oklahoma,107,297273,34863,manufacturing_other,245234.5955,2250810.6
40000,Oklahoma,108,3944,5939,metal_basic,643096.4444,2250810.6
40000,Oklahoma,109,26751,234,metal_machinery,1140434.235,2250810.6
40000,Oklahoma,110,23267,967,metal_products,781591.6691,2250810.6
40000,Oklahoma,111,253223,296,mineral,346305.5571,2250810.6
40000,Oklahoma,113,14700,49,paper,1453345.662,2250810.6
40000,Oklahoma,114,18081,2972,petrochemicals,1451592.993,2250810.6
40000,Oklahoma,116,9890114,93,services,86920501.63,2250810.6
40000,Oklahoma,117,16297,0,textiles,351605.6418,2250810.6
40000,Oklahoma,118,11067,29,utilities,797323.46,2250810.6
40000,Oklahoma,119,141236,84,vehicles_other,610364.6973,2250810.6
41000,Oregon,101,134165,0,agriculture,1080677.841,2298644.4
41000,Oregon,102,28986,36573,automotive,566138.6104,2298644.4
41000,Oregon,103,283890,9,construction,5359624.691,2298644.4
41000,Oregon,104,115503,13696,electronics,1495060.882,2298644.4
41000,Oregon,105,478779,1598,food,1483030.717,2298644.4
41000,Oregon,106,14529,61,furniture,710651.4812,2298644.4
41000,Oregon,107,433361,34863,manufacturing_other,245234.5955,2298644.4
41000,Oregon,108,8310,5939,metal_basic,643096.4444,2298644.4
41000,Oregon,109,14010,234,metal_machinery,1140434.235,2298644.4
41000,Oregon,110,17490,967,metal_products,781591.6691,2298644.4
41000,Oregon,111,18237,296,mineral,346305.5571,2298644.4
41000,Oregon,113,52537,49,paper,1453345.662,2298644.4
41000,Oregon,114,15638,2972,petrochemicals,1451592.993,2298644.4
41000,Oregon,116,10893419,93,services,86920501.63,2298644.4
41000,Oregon,117,23709,0,textiles,351605.6418,2298644.4
41000,Oregon,118,4984,29,utilities,797323.46,2298644.4
41000,Oregon,119,163999,84,vehicles_other,610364.6973,2298644.4
42000,Pennsylvania,101,142965,0,agriculture,1080677.841,7621427.4
42000,Pennsylvania,102,89006,36573,automotive,566138.6104,7621427.4
42000,Pennsylvania,103,823528,9,construction,5359624.691,7621427.4
42000,Pennsylvania,104,248808,13696,electronics,1495060.882,7621427.4
42000,Pennsylvania,105,1252076,1598,food,1483030.717,7621427.4
42000,Pennsylvania,106,36985,61,furniture,710651.4812,7621427.4
42000,Pennsylvania,107,1264671,34863,manufacturing_other,245234.5955,7621427.4
42000,Pennsylvania,108,35348,5939,metal_basic,643096.4444,7621427.4
42000,Pennsylvania,109,45911,234,metal_machinery,1140434.235,7621427.4
42000,Pennsylvania,110,83050,967,metal_products,781591.6691,7621427.4
42000,Pennsylvania,111,116874,296,mineral,346305.5571,7621427.4
42000,Pennsylvania,113,102783,49,paper,1453345.662,7621427.4
42000,Pennsylvania,114,92619,2972,petrochemicals,1451592.993,7621427.4
42000,Pennsylvania,116,33650620,93,services,86920501.63,7621427.4
42000,Pennsylvania,117,68992,0,textiles,351605.6418,7621427.4
42000,Pennsylvania,118,25282,29,utilities,797323.46,7621427.4
42000,Pennsylvania,119,679695,84,vehicles_other,610364.6973,7621427.4
44000,Rhode Island,101,2264,0,agriculture,1080677.841,633645.334
44000,Rhode Island,102,6481,36573,automotive,566138.6104,633645.334
44000,Rhode Island,103,32450,9,construction,5359624.691,633645.334
44000,Rhode Island,104,19739,13696,electronics,1495060.882,633645.334
44000,Rhode Island,105,120676,1598,food,1483030.717,633645.334
44000,Rhode Island,106,2820,61,furniture,710651.4812,633645.334
44000,Rhode Island,107,91372,34863,manufacturing_other,245234.5955,633645.334
44000,Rhode Island,109,2034,234,metal_machinery,1140434.235,633645.334
44000,Rhode Island,110,5065,967,metal_products,781591.6691,633645.334
44000,Rhode Island,111,986,296,mineral,346305.5571,633645.334
44000,Rhode Island,113,5280,49,paper,1453345.662,633645.334
44000,Rhode Island,114,8722,2972,petrochemicals,1451592.993,633645.334
44000,Rhode Island,116,2839305,93,services,86920501.63,633645.334
44000,Rhode Island,117,5814,0,textiles,351605.6418,633645.334
44000,Rhode Island,118,1512,29,utilities,797323.46,633645.334
44000,Rhode Island,119,33929,84,vehicles_other,610364.6973,633645.334
45000,South Carolina,101,61893,0,agriculture,1080677.841,2520823.38
45000,South Carolina,102,67090,36573,automotive,566138.6104,2520823.38
45000,South Carolina,103,336569,9,construction,5359624.691,2520823.38
45000,South Carolina,104,87439,13696,electronics,1495060.882,2520823.38
45000,South Carolina,105,552207,1598,food,1483030.717,2520823.38
45000,South Carolina,106,11422,61,furniture,710651.4812,2520823.38
45000,South Carolina,107,531773,34863,manufacturing_other,245234.5955,2520823.38
45000,South Carolina,108,5553,5939,metal_basic,643096.4444,2520823.38
45000,South Carolina,109,21580,234,metal_machinery,1140434.235,2520823.38
45000,South Carolina,110,26414,967,metal_products,781591.6691,2520823.38
45000,South Carolina,111,14755,296,mineral,346305.5571,2520823.38
45000,South Carolina,113,35294,49,paper,1453345.662,2520823.38
45000,South Carolina,114,40849,2972,petrochemicals,1451592.993,2520823.38
45000,South Carolina,116,12090323,93,services,86920501.63,2520823.38
45000,South Carolina,117,45709,0,textiles,351605.6418,2520823.38
45000,South Carolina,118,12859,29,utilities,797323.46,2520823.38
45000,South Carolina,119,187947,84,vehicles_other,610364.6973,2520823.38
46000,South Dakota,101,63155,0,agriculture,1080677.841,550385.68
46000,South Dakota,102,8631,36573,automotive,566138.6104,550385.68
46000,South Dakota,103,74867,9,construction,5359624.691,550385.68
46000,South Dakota,104,16303,13696,electronics,1495060.882,550385.68
46000,South Dakota,105,109909,1598,food,1483030.717,550385.68
46000,South Dakota,106,4308,61,furniture,710651.4812,550385.68
46000,South Dakota,107,98224,34863,manufacturing_other,245234.5955,550385.68
46000,South Dakota,108,658,5939,metal_basic,643096.4444,550385.68
46000,South Dakota,109,6691,234,metal_machinery,1140434.235,550385.68
46000,South Dakota,110,4291,967,metal_products,781591.6691,550385.68
46000,South Dakota,111,7094,296,mineral,346305.5571,550385.68
46000,South Dakota,113,6192,49,paper,1453345.662,550385.68
46000,South Dakota,114,3865,2972,petrochemicals,1451592.993,550385.68
46000,South Dakota,116,2572723,93,services,86920501.63,550385.68
46000,South Dakota,117,3816,0,textiles,351605.6418,550385.68
46000,South Dakota,118,2092,29,utilities,797323.46,550385.68
46000,South Dakota,119,31242,84,vehicles_other,610364.6973,550385.68
47000,Tennessee,101,150803,0,agriculture,1080677.841,3566511.01
47000,Tennessee,102,122767,36573,automotive,566138.6104,3566511.01
47000,Tennessee,103,468507,9,construction,5359624.691,3566511.01
47000,Tennessee,104,141472,13696,electronics,1495060.882,3566511.01
47000,Tennessee,105,742413,1598,food,1483030.717,3566511.01
47000,Tennessee,106,22270,61,furniture,710651.4812,3566511.01
47000,Tennessee,107,773003,34863,manufacturing_other,245234.5955,3566511.01
47000,Tennessee,108,10793,5939,metal_basic,643096.4444,3566511.01
47000,Tennessee,109,26126,234,metal_machinery,1140434.235,3566511.01
47000,Tennessee,110,37014,967,metal_products,781591.6691,3566511.01
47000,Tennessee,111,31873,296,mineral,346305.5571,3566511.01
47000,Tennessee,113,51314,49,paper,1453345.662,3566511.01
47000,Tennessee,114,54320,2972,petrochemicals,1451592.993,3566511.01
47000,Tennessee,116,17582831,93,services,86920501.63,3566511.01
47000,Tennessee,117,42209,0,textiles,351605.6418,3566511.01
47000,Tennessee,118,4098,29,utilities,797323.46,3566511.01
47000,Tennessee,119,411789,84,vehicles_other,610364.6973,3566511.01
48000,Texas,101,561602,0,agriculture,1080677.841,15213064.41
48000,Texas,102,254489,36573,automotive,566138.6104,15213064.41
48000,Texas,103,2414723,9,construction,5359624.691,15213064.41
48000,Texas,104,622325,13696,electronics,1495060.882,15213064.41
48000,Texas,105,2986197,1598,food,1483030.717,15213064.41
48000,Texas,106,73865,61,furniture,710651.4812,15213064.41
48000,Texas,107,1973358,34863,manufacturing_other,245234.5955,15213064.41
48000,Texas,108,20480,5939,metal_basic,643096.4444,15213064.41
48000,Texas,109,95713,234,metal_machinery,1140434.235,15213064.41
48000,Texas,110,128409,967,metal_products,781591.6691,15213064.41
48000,Texas,111,948286,296,mineral,346305.5571,15213064.41
48000,Texas,113,126789,49,paper,1453345.662,15213064.41
48000,Texas,114,182406,2972,petrochemicals,1451592.993,15213064.41
48000,Texas,116,75165120,93,services,86920501.63,15213064.41
48000,Texas,117,172923,0,textiles,351605.6418,15213064.41
48000,Texas,118,55870,29,utilities,797323.46,15213064.41
48000,Texas,119,1471869,84,vehicles_other,610364.6973,15213064.41
49000,Utah,101,41026,0,agriculture,1080677.841,1738483.665
49000,Utah,102,24409,36573,automotive,566138.6104,1738483.665
49000,Utah,103,265003,9,construction,5359624.691,1738483.665
49000,Utah,104,94856,13696,electronics,1495060.882,1738483.665
49000,Utah,105,301787,1598,food,1483030.717,1738483.665
49000,Utah,106,13361,61,furniture,710651.4812,1738483.665
49000,Utah,107,307024,34863,manufacturing_other,245234.5955,1738483.665
49000,Utah,108,4030,5939,metal_basic,643096.4444,1738483.665
49000,Utah,109,6380,234,metal_machinery,1140434.235,1738483.665
49000,Utah,110,14729,967,metal_products,781591.6691,1738483.665
49000,Utah,111,33315,296,mineral,346305.5571,1738483.665
49000,Utah,113,25868,49,paper,1453345.662,1738483.665
49000,Utah,114,20490,2972,petrochemicals,1451592.993,1738483.665
49000,Utah,116,8814933,93,services,86920501.63,1738483.665
49000,Utah,117,18227,0,textiles,351605.6418,1738483.665
49000,Utah,118,5026,29,utilities,797323.46,1738483.665
49000,Utah,119,138898,84,vehicles_other,610364.6973,1738483.665
50000,Vermont,101,19188,0,agriculture,1080677.841,414866.283
50000,Vermont,102,5623,36573,automotive,566138.6104,414866.283
50000,Vermont,103,60743,9,construction,5359624.691,414866.283
50000,Vermont,104,16237,13696,electronics,1495060.882,414866.283
50000,Vermont,105,90906,1598,food,1483030.717,414866.283
50000,Vermont,106,2698,61,furniture,710651.4812,414866.283
50000,Vermont,107,70880,34863,manufacturing_other,245234.5955,414866.283
50000,Vermont,109,2901,234,metal_machinery,1140434.235,414866.283
50000,Vermont,110,2059,967,metal_products,781591.6691,414866.283
50000,Vermont,111,3424,296,mineral,346305.5571,414866.283
50000,Vermont,113,6488,49,paper,1453345.662,414866.283
50000,Vermont,114,3717,2972,petrochemicals,1451592.993,414866.283
50000,Vermont,116,1906474,93,services,86920501.63,414866.283
50000,Vermont,117,3312,0,textiles,351605.6418,414866.283
50000,Vermont,118,1475,29,utilities,797323.46,414866.283
50000,Vermont,119,18885,84,vehicles_other,610364.6973,414866.283
51000,Virginia,101,99961,0,agriculture,1080677.841,5128656.384
51000,Virginia,102,59638,36573,automotive,566138.6104,5128656.384
51000,Virginia,103,603809,9,construction,5359624.691,5128656.384
51000,Virginia,104,183013,13696,electronics,1495060.882,5128656.384
51000,Virginia,105,880381,1598,food,1483030.717,5128656.384
51000,Virginia,106,25273,61,furniture,710651.4812,5128656.384
51000,Virginia,107,525378,34863,manufacturing_other,245234.5955,5128656.384
51000,Virginia,108,3991,5939,metal_basic,643096.4444,5128656.384
51000,Virginia,109,15215,234,metal_machinery,1140434.235,5128656.384
51000,Virginia,110,18787,967,metal_products,781591.6691,5128656.384
51000,Virginia,111,32835,296,mineral,346305.5571,5128656.384
51000,Virginia,113,53353,49,paper,1453345.662,5128656.384
51000,Virginia,114,44394,2972,petrochemicals,1451592.993,5128656.384
51000,Virginia,116,23058754,93,services,86920501.63,5128656.384
51000,Virginia,117,48273,0,textiles,351605.6418,5128656.384
51000,Virginia,118,11359,29,utilities,797323.46,5128656.384
51000,Virginia,119,346632,84,vehicles_other,610364.6973,5128656.384
53000,Washington,101,158300,0,agriculture,1080677.841,4088520.32
53000,Washington,102,47761,36573,automotive,566138.6104,4088520.32
53000,Washington,103,548198,9,construction,5359624.691,4088520.32
53000,Washington,104,244527,13696,electronics,1495060.882,4088520.32
53000,Washington,105,727916,1598,food,1483030.717,4088520.32
53000,Washington,106,19231,61,furniture,710651.4812,4088520.32
53000,Washington,107,638320,34863,manufacturing_other,245234.5955,4088520.32
53000,Washington,108,5145,5939,metal_basic,643096.4444,4088520.32
53000,Washington,109,16399,234,metal_machinery,1140434.235,4088520.32
53000,Washington,110,21670,967,metal_products,781591.6691,4088520.32
53000,Washington,111,24045,296,mineral,346305.5571,4088520.32
53000,Washington,113,100770,49,paper,1453345.662,4088520.32
53000,Washington,114,28779,2972,petrochemicals,1451592.993,4088520.32
53000,Washington,116,19274610,93,services,86920501.63,4088520.32
53000,Washington,117,34904,0,textiles,351605.6418,4088520.32
53000,Washington,118,5313,29,utilities,797323.46,4088520.32
53000,Washington,119,282425,84,vehicles_other,610364.6973,4088520.32
54000,West Virginia,101,48239,0,agriculture,1080677.841,904261.072
54000,West Virginia,102,13559,36573,automotive,566138.6104,904261.072
54000,West Virginia,103,98195,9,construction,5359624.691,904261.072
54000,West Virginia,104,20417,13696,electronics,1495060.882,904261.072
54000,West Virginia,105,159287,1598,food,1483030.717,904261.072
54000,West Virginia,106,3452,61,furniture,710651.4812,904261.072
54000,West Virginia,107,104549,34863,manufacturing_other,245234.5955,904261.072
54000,West Virginia,108,4288,5939,metal_basic,643096.4444,904261.072
54000,West Virginia,109,1995,234,metal_machinery,1140434.235,904261.072
54000,West Virginia,110,4712,967,metal_products,781591.6691,904261.072
54000,West Virginia,111,67851,296,mineral,346305.5571,904261.072
54000,West Virginia,113,10601,49,paper,1453345.662,904261.072
54000,West Virginia,114,16628,2972,petrochemicals,1451592.993,904261.072
54000,West Virginia,116,3847517,93,services,86920501.63,904261.072
54000,West Virginia,117,5571,0,textiles,351605.6418,904261.072
54000,West Virginia,118,5443,29,utilities,797323.46,904261.072
54000,West Virginia,119,52018,84,vehicles_other,610364.6973,904261.072
55000,Wisconsin,101,157288,0,agriculture,1080677.841,3594175.152
55000,Wisconsin,102,43906,36573,automotive,566138.6104,3594175.152
55000,Wisconsin,103,383696,9,construction,5359624.691,3594175.152
55000,Wisconsin,104,139455,13696,electronics,1495060.882,3594175.152
55000,Wisconsin,105,657301,1598,food,1483030.717,3594175.152
55000,Wisconsin,106,24722,61,furniture,710651.4812,3594175.152
55000,Wisconsin,107,1021457,34863,manufacturing_other,245234.5955,3594175.152
55000,Wisconsin,108,15861,5939,metal_basic,643096.4444,3594175.152
55000,Wisconsin,109,66627,234,metal_machinery,1140434.235,3594175.152
55000,Wisconsin,110,75501,967,metal_products,781591.6691,3594175.152
55000,Wisconsin,111,22623,296,mineral,346305.5571,3594175.152
55000,Wisconsin,113,103698,49,paper,1453345.662,3594175.152
55000,Wisconsin,114,38276,2972,petrochemicals,1451592.993,3594175.152
55000,Wisconsin,116,15719089,93,services,86920501.63,3594175.152
55000,Wisconsin,117,26712,0,textiles,351605.6418,3594175.152
55000,Wisconsin,118,9872,29,utilities,797323.46,3594175.152
55000,Wisconsin,119,256161,84,vehicles_other,610364.6973,3594175.152
56000,Wyoming,101,27977,0,agriculture,1080677.841,365229.648
56000,Wyoming,102,5012,36573,automotive,566138.6104,365229.648
56000,Wyoming,103,58829,9,construction,5359624.691,365229.648
56000,Wyoming,104,9601,13696,electronics,1495060.882,365229.648
56000,Wyoming,105,77913,1598,food,1483030.717,365229.648
56000,Wyoming,106,1205,61,furniture,710651.4812,365229.648
56000,Wyoming,107,1677,34863,manufacturing_other,245234.5955,365229.648
56000,Wyoming,109,716,234,metal_machinery,1140434.235,365229.648
56000,Wyoming,110,1576,967,metal_products,781591.6691,365229.648
56000,Wyoming,111,54088,296,mineral,346305.5571,365229.648
56000,Wyoming,113,2257,49,paper,1453345.662,365229.648
56000,Wyoming,114,3350,2972,petrochemicals,1451592.993,365229.648
56000,Wyoming,116,1713565,93,services,86920501.63,365229.648
56000,Wyoming,117,2149,0,textiles,351605.6418,365229.648
56000,Wyoming,118,2600,29,utilities,797323.46,365229.648
56000,Wyoming,119,26038,84,vehicles_other,610364.6973,365229.648
