GeoFips,GeoName,deno code,2018 employment by industry,2018 robot data,industry_ifr19,2010 employment by industry,2010employment by state,Robot Penetration
5000,Arkansas,109,11820,363,metal_machinery,1140434.235,1635829.998,2.299935662938091e-06
5000,Arkansas,110,15237,1177,metal_products,781591.6691,1635829.998,1.402677532484292e-05
5000,Arkansas,111,25175,399,mineral,346305.5571,1635829.998,1.7731470187897653e-05
5000,Arkansas,113,28149,52,paper,1453345.662,1635829.998,6.156859285698117e-07
5000,Arkansas,114,16682,4011,petrochemicals,1451592.993,1635829.998,2.8178491996125833e-05
5000,Arkansas,116,7118756,174,services,86920501.63,1635829.998,8.711500455372501e-06
5000,Arkansas,117,13391,32,textiles,351605.6418,1635829.998,7.450218076463395e-07
5000,Arkansas,118,8072,33,utilities,797323.46,1635829.998,2.0423133787630606e-07
5000,Arkansas,119,138815,188,vehicles_other,610364.6973,1635829.998,2.6137658052659426e-05
6000,California,101,547814,23,agriculture,1080677.841,20973977.23,5.55883680488064e-07
6000,California,102,263982,37905,automotive,566138.6104,20973977.23,0.0008426888528490243
6000,California,103,2538575,125,construction,5359624.691,20973977.23,2.822830754732674e-06
6000,California,104,1493811,11234,electronics,1495060.882,20973977.23,0.0005351683264211242
6000,California,105,4282638,2753,food,1483030.717,20973977.23,0.0003790413926446746
6000,California,106,103639,55,furniture,710651.4812,20973977.23,3.8242691106460986e-07
6000,California,107,3013740,38737,manufacturing_other,245234.5955,20973977.23,0.02269704074125917
6000,California,108,18219,6606,metal_basic,643096.4444,20973977.23,8.922903672751695e-06
6000,California,109,83821,363,metal_machinery,1140434.235,20973977.23,1.2720624256459916e-06
6000,California,110,140247,1177,metal_products,781591.6691,20973977.23,1.006953299094316e-05
6000,California,111,118250,399,mineral,346305.5571,20973977.23,6.495817161428686e-06
6000,California,113,230339,52,paper,1453345.662,20973977.23,3.9293535763002233e-07
6000,California,114,230466,4011,petrochemicals,1451592.993,20973977.23,3.0362244335277662e-05
6000,California,116,106800213,174,services,86920501.63,20973977.23,1.019338319889119e-05
6000,California,117,294266,32,textiles,351605.6418,20973977.23,1.2768898563532827e-06
6000,California,118,60078,33,utilities,797323.46,20973977.23,1.185534157979388e-07
6000,California,119,2219050,188,vehicles_other,610364.6973,20973977.23,3.258777719683431e-05
8000,Colorado,101,98055,23,agriculture,1080677.841,3158335.088,6.607590625761606e-07
8000,Colorado,102,39829,37905,automotive,566138.6104,3158335.088,0.0008443352554968277
8000,Colorado,103,551123,125,construction,5359624.691,3158335.088,4.069733437703958e-06
8000,Colorado,104,188671,11234,electronics,1495060.882,3158335.088,0.0004488719707352667
8000,Colorado,105,699073,2753,food,1483030.717,3158335.088,0.000410885096272214
8000,Colorado,106,16236,55,furniture,710651.4812,3158335.088,3.978568697465298e-07
8000,Colorado,107,352418,38737,manufacturing_other,245234.5955,3158335.088,0.017625608691596503
8000,Colorado,108,2332,6606,metal_basic,643096.4444,3158335.088,7.5846020974696015e-06
8000,Colorado,109,13628,363,metal_machinery,1140434.235,3158335.088,1.373441919877758e-06
8000,Colorado,110,16676,1177,metal_products,781591.6691,3158335.088,7.95115505075911e-06
8000,Colorado,111,110435,399,mineral,346305.5571,3158335.088,4.028672512241448e-05
8000,Colorado,113,37855,52,paper,1453345.662,3158335.088,4.28844130433852e-07
8000,Colorado,114,26555,4011,petrochemicals,1451592.993,3158335.088,2.323249751615865e-05
8000,Colorado,116,17095205,174,services,86920501.63,3158335.088,1.0835354685717019e-05
8000,Colorado,117,27378,32,textiles,351605.6418,3158335.088,7.889285217981389e-07
8000,Colorado,118,8825,33,utilities,797323.46,3158335.088,1.1564740869885107e-07
8000,Colorado,119,270712,188,vehicles_other,610364.6973,3158335.088,2.6400839982693944e-05
9000,Connecticut,101,16897,23,agriculture,1080677.841,2226662.431,1.615053123388181e-07
9000,Connecticut,102,23978,37905,automotive,566138.6104,2226662.431,0.0007209950791462062
9000,Connecticut,103,244397,125,construction,5359624.691,2226662.431,2.5598653556388437e-06
9000,Connecticut,104,92782,11234,electronics,1495060.882,2226662.431,0.00031310131340923914
9000,Connecticut,105,344887,2753,food,1483030.717,2226662.431,0.00028752691722618045
9000,Connecticut,106,7077,55,furniture,710651.4812,2226662.431,2.459805894644688e-07
9000,Connecticut,107,356606,38737,manufacturing_other,245234.5955,2226662.431,0.02529755282611036
9000,Connecticut,108,3992,6606,metal_basic,643096.4444,2226662.431,1.841614017403578e-05
9000,Connecticut,109,13920,363,metal_machinery,1140434.235,2226662.431,1.989854092669419e-06
9000,Connecticut,110,30701,1177,metal_products,781591.6691,2226662.431,2.0763218833974576e-05
9000,Connecticut,111,6852,399,mineral,346305.5571,2226662.431,3.545491166780872e-06
9000,Connecticut,113,21348,52,paper,1453345.662,2226662.431,3.430340552689039e-07
9000,Connecticut,114,23356,4011,petrochemicals,1451592.993,2226662.431,2.8983570394380593e-05
9000,Connecticut,116,10376847,174,services,86920501.63,2226662.431,9.329063646674516e-06
9000,Connecticut,117,20495,32,textiles,351605.6418,2226662.431,8.376983968011412e-07
9000,Connecticut,118,5745,33,utilities,797323.46,2226662.431,1.0678617939447738e-07
9000,Connecticut,119,175012,188,vehicles_other,610364.6973,2226662.431,2.420928085999507e-05
10000,Delaware,101,6307,23,agriculture,1080677.841,504638.908,2.659951320167426e-07
10000,Delaware,102,7684,37905,automotive,566138.6104,504638.908,0.0010194838508297318
10000,Delaware,103,69773,125,construction,5359624.691,504638.908,3.224647882621737e-06
10000,Delaware,104,15889,11234,electronics,1495060.882,504638.908,0.00023658727075174255
10000,Delaware,105,112109,2753,food,1483030.717,504638.908,0.0004123972986962212
10000,Delaware,106,3071,55,furniture,710651.4812,504638.908,4.709828664213633e-07
10000,Delaware,107,60955,38737,manufacturing_other,245234.5955,504638.908,0.019079757508304176
10000,Delaware,109,828,363,metal_machinery,1140434.235,504638.908,5.222590614220395e-07
10000,Delaware,110,1754,1177,metal_products,781591.6691,504638.908,5.234140766847803e-06
10000,Delaware,111,865,399,mineral,346305.5571,504638.908,1.9749168291026658e-06
10000,Delaware,113,2219,52,paper,1453345.662,504638.908,1.5732980172087272e-07
10000,Delaware,114,7166,4011,petrochemicals,1451592.993,504638.908,3.923772967241363e-05
10000,Delaware,116,2690723,174,services,86920501.63,504638.908,1.0673707158833345e-05
10000,Delaware,117,6470,32,textiles,351605.6418,504638.908,1.1668571508813304e-06
10000,Delaware,118,2219,33,utilities,797323.46,504638.908,1.819935378531599e-07
10000,Delaware,119,37064,188,vehicles_other,610364.6973,504638.908,2.262246880101348e-05
11000,District of Columbia,101,86,23,agriculture,1080677.841,364644.138,5.0195039985714495e-09
11000,District of Columbia,102,222,37905,automotive,566138.6104,364644.138,4.0762185832974036e-05
11000,District of Columbia,103,38416,125,construction,5359624.691,364644.138,2.45707571935832e-06
11000,District of Columbia,104,37323,11234,electronics,1495060.882,364644.138,0.0007691000678796489
11000,District of Columbia,105,157280,2753,food,1483030.717,364644.138,0.0008006824866126619
11000,District of Columbia,106,791,55,furniture,710651.4812,364644.138,1.678855319777118e-07
11000,District of Columbia,107,4514,38737,manufacturing_other,245234.5955,364644.138,0.001955404298484853
11000,District of Columbia,110,82,1177,metal_products,781591.6691,364644.138,3.386422627279393e-07
11000,District of Columbia,111,643,399,mineral,346305.5571,364644.138,2.031679374581716e-06
11000,District of Columbia,113,7162,52,paper,1453345.662,364644.138,7.027478173017908e-07
11000,District of Columbia,114,3197,4011,petrochemicals,1451592.993,364644.138,2.4225971325720274e-05
11000,District of Columbia,116,3978951,174,services,86920501.63,364644.138,2.18437088317162e-05
11000,District of Columbia,117,3409,32,textiles,351605.6418,364644.138,8.50847854782627e-07
11000,District of Columbia,118,2204,33,utilities,797323.46,364644.138,2.501622365847973e-07
11000,District of Columbia,119,28441,188,vehicles_other,610364.6973,364644.138,2.40239308262612e-05
12000,Florida,101,180178,23,agriculture,1080677.841,10415925.74,3.681590464499606e-07
12000,Florida,102,174877,37905,automotive,566138.6104,10415925.74,0.0011241093129124443
12000,Florida,103,1641191,125,construction,5359624.691,10415925.74,3.674826889880616e-06
12000,Florida,104,424377,11234,electronics,1495060.882,10415925.74,0.0003061466450789028
12000,Florida,105,2441297,2753,food,1483030.717,10415925.74,0.0004350897052908781
12000,Florida,106,59089,55,furniture,710651.4812,10415925.74,4.3905081654125453e-07
12000,Florida,107,895799,38737,manufacturing_other,245234.5955,10415925.74,0.013584915625652784
12000,Florida,108,5441,6606,metal_basic,643096.4444,10415925.74,5.36590910687764e-06
12000,Florida,109,33132,363,metal_machinery,1140434.235,10415925.74,1.0124793089857002e-06
12000,Florida,110,43205,1177,metal_products,781591.6691,10415925.74,6.24644148146598e-06
12000,Florida,111,59804,399,mineral,346305.5571,10415925.74,6.615242862947352e-06
12000,Florida,113,85420,52,paper,1453345.662,10415925.74,2.93424326971752e-07
12000,Florida,114,120950,4011,petrochemicals,1451592.993,10415925.74,3.208601606330726e-05
12000,Florida,116,56970679,174,services,86920501.63,10415925.74,1.0949153514083572e-05
12000,Florida,117,139697,32,textiles,351605.6418,10415925.74,1.2206280562205247e-06
12000,Florida,118,25772,33,utilities,797323.46,10415925.74,1.0240700027382459e-07
12000,Florida,119,1051108,188,vehicles_other,610364.6973,10415925.74,3.108264076957583e-05
13000,Georgia,101,112942,23,agriculture,1080677.841,5521962.21,4.3530497777667854e-07
13000,Georgia,102,103873,37905,automotive,566138.6104,5521962.21,0.0012594559168941318
13000,Georgia,103,730115,125,construction,5359624.691,5521962.21,3.083709612993854e-06
13000,Georgia,104,290232,11234,electronics,1495060.882,5521962.21,0.0003949366204825824
13000,Georgia,105,1133733,2753,food,1483030.717,5521962.21,0.00038113025271860714
13000,Georgia,106,32593,55,furniture,710651.4812,5521962.21,4.568113967727966e-07
13000,Georgia,107,909374,38737,manufacturing_other,245234.5955,5521962.21,0.0260131742428221
13000,Georgia,108,8091,6606,metal_basic,643096.4444,5521962.21,1.5051203647063011e-05
13000,Georgia,109,23619,363,metal_machinery,1140434.235,5521962.21,1.3614586481938542e-06
13000,Georgia,110,32987,1177,metal_products,781591.6691,5521962.21,8.995927184662305e-06
13000,Georgia,111,34835,399,mineral,346305.5571,5521962.21,7.268349792108251e-06
13000,Georgia,113,85603,52,paper,1453345.662,5521962.21,5.546640006660538e-07
13000,Georgia,114,65574,4011,petrochemicals,1451592.993,5521962.21,3.28130080448349e-05
13000,Georgia,116,27804355,174,services,86920501.63,5521962.21,1.0079672437427532e-05
13000,Georgia,117,105245,32,textiles,351605.6418,5521962.21,1.7346113570190564e-06
13000,Georgia,118,20296,33,utilities,797323.46,5521962.21,1.521235393188442e-07
13000,Georgia,119,651628,188,vehicles_other,610364.6973,5521962.21,3.634751712206307e-05
15000,Hawaii,101,22406,23,agriculture,1080677.841,816180.6,5.842647073992214e-07
15000,Hawaii,102,7439,37905,automotive,566138.6104,816180.6,0.000610241891346366
15000,Hawaii,103,101424,125,construction,5359624.691,816180.6,2.898211667927424e-06
15000,Hawaii,104,21929,11234,electronics,1495060.882,816180.6,0.00020188688212794344
15000,Hawaii,105,260291,2753,food,1483030.717,816180.6,0.0005920098725589238
15000,Hawaii,106,2264,55,furniture,710651.4812,816180.6,2.1468226998510063e-07
15000,Hawaii,107,39834,38737,manufacturing_other,245234.5955,816180.6,0.007709245898282175
15000,Hawaii,110,448,1177,metal_products,781591.6691,816180.6,8.265864609647927e-07
15000,Hawaii,111,2117,399,mineral,346305.5571,816180.6,2.988463978000142e-06
15000,Hawaii,113,3433,52,paper,1453345.662,816180.6,1.5049496166952712e-07
15000,Hawaii,114,7014,4011,petrochemicals,1451592.993,816180.6,2.3745826630649558e-05
15000,Hawaii,116,4039038,174,services,86920501.63,816180.6,9.90646468443395e-06
15000,Hawaii,117,14165,32,textiles,351605.6418,816180.6,1.5795175452496129e-06
15000,Hawaii,118,4201,33,utilities,797323.46,816180.6,2.1303247401019515e-07
15000,Hawaii,119,73637,188,vehicles_other,610364.6973,816180.6,2.778934188264575e-05
16000,Idaho,101,77726,23,agriculture,1080677.841,940549.2,1.758799726600622e-06
16000,Idaho,102,15275,37905,automotive,566138.6104,940549.2,0.0010873601854961951
16000,Idaho,103,154863,125,construction,5359624.691,940549.2,3.840093365136465e-06
16000,Idaho,104,37524,11234,electronics,1495060.882,940549.2,0.0002997803415460967
16000,Idaho,105,182019,2753,food,1483030.717,940549.2,0.0003592454453702853
16000,Idaho,106,4886,55,furniture,710651.4812,940549.2,4.0204805753780803e-07
16000,Idaho,107,155056,38737,manufacturing_other,245234.5955,940549.2,0.026040619088743402
16000,Idaho,108,598,6606,metal_basic,643096.4444,940549.2,6.531036735198368e-06
16000,Idaho,109,3748,363,metal_machinery,1140434.235,940549.2,1.2683947706668814e-06
16000,Idaho,110,6666,1177,metal_products,781591.6691,940549.2,1.067284819183611e-05
16000,Idaho,111,10495,399,mineral,346305.5571,940549.2,1.2856251496523104e-05
16000,Idaho,113,13930,52,paper,1453345.662,940549.2,5.299123278428069e-07
16000,Idaho,114,8219,4011,petrochemicals,1451592.993,940549.2,2.41460035928269e-05
16000,Idaho,116,4510544,174,services,86920501.63,940549.2,9.600070659072348e-06
16000,Idaho,117,6819,32,textiles,351605.6418,940549.2,6.598319111924936e-07
16000,Idaho,118,3265,33,utilities,797323.46,940549.2,1.43674953220898e-07
16000,Idaho,119,63835,188,vehicles_other,610364.6973,940549.2,2.09047889307961e-05
17000,Illinois,101,147092,23,agriculture,1080677.841,7698379.2,4.066505305412748e-07
17000,Illinois,102,116826,37905,automotive,566138.6104,7698379.2,0.0010160473188596335
17000,Illinois,103,727887,125,construction,5359624.691,7698379.2,2.205160971533287e-06
17000,Illinois,104,274217,11234,electronics,1495060.882,7698379.2,0.00026765207645358663
17000,Illinois,105,1333863,2753,food,1483030.717,7698379.2,0.00032163847290500504
17000,Illinois,106,33234,55,furniture,710651.4812,7698379.2,3.3410989667728507e-07
17000,Illinois,107,1297195,38737,manufacturing_other,245234.5955,7698379.2,0.026616455101367148
17000,Illinois,108,18818,6606,metal_basic,643096.4444,7698379.2,2.5109416799117104e-05
17000,Illinois,109,75559,363,metal_machinery,1140434.235,7698379.2,3.1240881616641264e-06
17000,Illinois,110,93331,1177,metal_products,781591.6691,7698379.2,1.8256737068712016e-05
17000,Illinois,111,53181,399,mineral,346305.5571,7698379.2,7.959222307692526e-06
17000,Illinois,113,86661,52,paper,1453345.662,7698379.2,4.0277158283840467e-07
17000,Illinois,114,103002,4011,petrochemicals,1451592.993,7698379.2,3.697040064244405e-05
17000,Illinois,116,34691274,174,services,86920501.63,7698379.2,9.020860648201368e-06
17000,Illinois,117,67723,32,textiles,351605.6418,7698379.2,8.00628475136367e-07
17000,Illinois,118,25569,33,utilities,797323.46,7698379.2,1.3746553952755673e-07
17000,Illinois,119,863046,188,vehicles_other,610364.6973,7698379.2,3.453051751825434e-05
18000,Indiana,101,124240,23,agriculture,1080677.841,3890281.2,6.79691811477453e-07
18000,Indiana,102,176460,37905,automotive,566138.6104,3890281.2,0.003036959545553028
18000,Indiana,103,453274,125,construction,5359624.691,3890281.2,2.717411743064265e-06
18000,Indiana,104,97167,11234,electronics,1495060.882,3890281.2,0.00018767798886166798
18000,Indiana,105,661192,2753,food,1483030.717,3890281.2,0.0003155023953539197
18000,Indiana,106,36225,55,furniture,710651.4812,3890281.2,7.206649885840235e-07
18000,Indiana,107,1192760,38737,manufacturing_other,245234.5955,3890281.2,0.048430206292011384
18000,Indiana,108,42149,6606,metal_basic,643096.4444,3890281.2,0.00011129322869472343
18000,Indiana,109,45212,363,metal_machinery,1140434.235,3890281.2,3.6992109971673043e-06
18000,Indiana,110,63748,1177,metal_products,781591.6691,3890281.2,2.4676417572777312e-05
18000,Indiana,111,34341,399,mineral,346305.5571,3890281.2,1.0170571988577536e-05
18000,Indiana,113,52377,52,paper,1453345.662,3890281.2,4.817193040307504e-07
18000,Indiana,114,54610,4011,petrochemicals,1451592.993,3890281.2,3.8788142364495926e-05
18000,Indiana,116,16933000,174,services,86920501.63,3890281.2,8.713245249766992e-06
18000,Indiana,117,29577,32,textiles,351605.6418,3890281.2,6.919381405478575e-07
18000,Indiana,118,14375,33,utilities,797323.46,3890281.2,1.5293477767725101e-07
18000,Indiana,119,367749,188,vehicles_other,610364.6973,3890281.2,2.9116485249374252e-05
19000,Iowa,101,174567,23,agriculture,1080677.841,2034965.14,1.8257308921545056e-06
19000,Iowa,102,36681,37905,automotive,566138.6104,2034965.14,0.0012068628512833456
19000,Iowa,103,249938,125,construction,5359624.691,2034965.14,2.864514006685234e-06
19000,Iowa,104,69130,11234,electronics,1495060.882,2034965.14,0.00025526138663400114
19000,Iowa,105,366635,2753,food,1483030.717,2034965.14,0.00033445139570826687
19000,Iowa,106,12761,55,furniture,710651.4812,2034965.14,4.853262241641753e-07
19000,Iowa,107,477443,38737,manufacturing_other,245234.5955,2034965.14,0.03706028915321718
19000,Iowa,108,7391,6606,metal_basic,643096.4444,2034965.14,3.7308577386108545e-05
19000,Iowa,109,40495,363,metal_machinery,1140434.235,2034965.14,6.3340400979343035e-06
19000,Iowa,110,21993,1177,metal_products,781591.6691,2034965.14,1.6275114082512164e-05
19000,Iowa,111,13761,399,mineral,346305.5571,2034965.14,7.791237730012127e-06
19000,Iowa,113,29107,52,paper,1453345.662,2034965.14,5.117700860223847e-07
19000,Iowa,114,22903,4011,petrochemicals,1451592.993,2034965.14,3.1098768967094006e-05
19000,Iowa,116,8806375,174,services,86920501.63,2034965.14,8.66297827554169e-06
19000,Iowa,117,13415,32,textiles,351605.6418,2034965.14,5.999676669667569e-07
19000,Iowa,118,6745,33,utilities,797323.46,2034965.14,1.3718428915447177e-07
19000,Iowa,119,153176,188,vehicles_other,610364.6973,2034965.14,2.3184738024586726e-05
20000,Kansas,101,125474,23,agriculture,1080677.841,1857379.818,1.4377540857189105e-06
20000,Kansas,102,21338,37905,automotive,566138.6104,1857379.818,0.0007691777535574416
20000,Kansas,103,200010,125,construction,5359624.691,1857379.818,2.511462057902006e-06
20000,Kansas,104,52590,11234,electronics,1495060.882,1857379.818,0.0002127541252463837
20000,Kansas,105,308913,2753,food,1483030.717,1857379.818,0.0003087390246927087
20000,Kansas,106,9847,55,furniture,710651.4812,1857379.818,4.1030729601364164e-07
20000,Kansas,107,361964,38737,manufacturing_other,245234.5955,1857379.818,0.030782855499683872
20000,Kansas,108,1908,6606,metal_basic,643096.4444,1857379.818,1.0552129417976486e-05
20000,Kansas,109,20185,363,metal_machinery,1140434.235,1857379.818,3.4591102998738803e-06
20000,Kansas,110,16870,1177,metal_products,781591.6691,1857379.818,1.3677631583557588e-05
20000,Kansas,111,69488,399,mineral,346305.5571,1857379.818,4.31044913681971e-05
20000,Kansas,113,18214,52,paper,1453345.662,1857379.818,3.508641815628845e-07
20000,Kansas,114,19168,4011,petrochemicals,1451592.993,1857379.818,2.851568950902676e-05
20000,Kansas,116,8298355,174,services,86920501.63,1857379.818,8.94372241899923e-06
20000,Kansas,117,13471,32,textiles,351605.6418,1857379.818,6.600749585726941e-07
20000,Kansas,118,6641,33,utilities,797323.46,1857379.818,1.4798311168996923e-07
20000,Kansas,119,144311,188,vehicles_other,610364.6973,1857379.818,2.3931347688013354e-05
21000,Kentucky,101,165745,23,agriculture,1080677.841,2412688.052,1.4620790426742128e-06
21000,Kentucky,102,94168,37905,automotive,566138.6104,2412688.052,0.002613219555966583
21000,Kentucky,103,279040,125,construction,5359624.691,2412688.052,2.697372487836712e-06
21000,Kentucky,104,69956,11234,electronics,1495060.882,2412688.052,0.00021787095481540247
21000,Kentucky,105,445059,2753,food,1483030.717,2412688.052,0.00034243053099345007
21000,Kentucky,106,11505,55,furniture,710651.4812,2412688.052,3.690553227746859e-07
21000,Kentucky,107,544458,38737,manufacturing_other,245234.5955,2412688.052,0.03564572539092696
21000,Kentucky,108,12264,6606,metal_basic,643096.4444,2412688.052,5.2214777204249e-05
21000,Kentucky,109,21280,363,metal_machinery,1140434.235,2412688.052,2.807416377451496e-06
21000,Kentucky,110,22719,1177,metal_products,781591.6691,2412688.052,1.4180272582668483e-05
21000,Kentucky,111,39706,399,mineral,346305.5571,2412688.052,1.896131267051773e-05
21000,Kentucky,113,34941,52,paper,1453345.662,2412688.052,5.181656047609772e-07
21000,Kentucky,114,33139,4011,petrochemicals,1451592.993,2412688.052,3.7952992475775634e-05
21000,Kentucky,116,10830913,174,services,86920501.63,2412688.052,8.986507023648594e-06
21000,Kentucky,117,20443,32,textiles,351605.6418,2412688.052,7.71147754606531e-07
21000,Kentucky,118,7100,33,utilities,797323.46,2412688.052,1.217969946986661e-07
21000,Kentucky,119,256304,188,vehicles_other,610364.6973,2412688.052,3.2720705054949535e-05
22000,Louisiana,101,74623,23,agriculture,1080677.841,2552288.436,6.222638066014564e-07
22000,Louisiana,102,32981,37905,automotive,566138.6104,2552288.436,0.0008651826329821088
22000,Louisiana,103,447587,125,construction,5359624.691,2552288.436,4.090000350063755e-06
22000,Louisiana,104,64621,11234,electronics,1495060.882,2552288.436,0.00019024772088791267
22000,Louisiana,105,519770,2753,food,1483030.717,2552288.436,0.00037803979728643017
22000,Louisiana,106,8701,55,furniture,710651.4812,2552288.436,2.638429170070203e-07
22000,Louisiana,107,314012,38737,manufacturing_other,245234.5955,2552288.436,0.01943393470769397
22000,Louisiana,108,4187,6606,metal_basic,643096.4444,2552288.436,1.6851387642867833e-05
22000,Louisiana,109,13735,363,metal_machinery,1140434.235,2552288.436,1.712912939170709e-06
22000,Louisiana,110,18222,1177,metal_products,781591.6691,2552288.436,1.0751345806607339e-05
22000,Louisiana,111,116331,399,mineral,346305.5571,2552288.436,5.251448897304645e-05
22000,Louisiana,113,22869,52,paper,1453345.662,2552288.436,3.2059138424372667e-07
22000,Louisiana,114,47425,4011,petrochemicals,1451592.993,2552288.436,5.13434899705876e-05
22000,Louisiana,116,11999940,174,services,86920501.63,2552288.436,9.411879235192006e-06
22000,Louisiana,117,23479,32,textiles,351605.6418,2552288.436,8.372284665070388e-07
22000,Louisiana,118,9081,33,utilities,797323.46,2552288.436,1.4725949949743528e-07
22000,Louisiana,119,190246,188,vehicles_other,610364.6973,2552288.436,2.2959066405260815e-05
23000,Maine,101,32202,23,agriculture,1080677.841,799673.322,8.570414516507371e-07
23000,Maine,102,11783,37905,automotive,566138.6104,799673.322,0.0009865452192848688
23000,Maine,103,119959,125,construction,5359624.691,799673.322,3.498612656192871e-06
23000,Maine,104,21343,11234,electronics,1495060.882,799673.322,0.0002005480288853774
23000,Maine,105,158117,2753,food,1483030.717,799673.322,0.0003670472909773775
