GeoFips,GeoName,deno code,2016 employment by industry,2016 robot data,industry_ifr19,2010 employment by industry,2010employment by state,Robot Penetration
9000,Connecticut,113,21847,32,paper,1453345.662,2226662.431,2.1603219917440633e-07
9000,Connecticut,114,23211,2680,petrochemicals,1451592.993,2226662.431,1.9245508962532286e-05
9000,Connecticut,116,10384773,155,services,86920501.63,2226662.431,8.316720382990251e-06
9000,Connecticut,117,21974,39,textiles,351605.6418,2226662.431,1.0946203316068293e-06
9000,Connecticut,118,6668,17,utilities,797323.46,2226662.431,6.384921882765187e-08
9000,Connecticut,119,150760,115,vehicles_other,610364.6973,2226662.431,1.275675400440865e-05
10000,Delaware,101,6911,0,agriculture,1080677.841,504638.908,0.0
10000,Delaware,102,7630,37229,automotive,566138.6104,504638.908,0.0009942655739178792
10000,Delaware,103,66179,23,construction,5359624.691,504638.908,5.627725751970017e-07
10000,Delaware,104,16724,13451,electronics,1495060.882,504638.908,0.0002981639418262205
10000,Delaware,105,104812,1136,food,1483030.717,504638.908,0.00015909570714961265
10000,Delaware,106,2993,21,furniture,710651.4812,504638.908,1.7526234334792897e-07
10000,Delaware,107,58038,32862,manufacturing_other,245234.5955,504638.908,0.015411466303501806
10000,Delaware,109,779,338,metal_machinery,1140434.235,504638.908,4.575127273743556e-07
10000,Delaware,110,1687,680,metal_products,781591.6691,504638.908,2.908461650514143e-06
10000,Delaware,111,1173,217,mineral,346305.5571,504638.908,1.4565236924583765e-06
10000,Delaware,113,3267,32,paper,1453345.662,504638.908,1.4254417089391372e-07
10000,Delaware,114,6918,2680,petrochemicals,1451592.993,504638.908,2.5309860804281043e-05
10000,Delaware,116,2603438,155,services,86920501.63,504638.908,9.1997490706002e-06
10000,Delaware,117,6604,39,textiles,351605.6418,504638.908,1.4515603765088483e-06
10000,Delaware,118,2321,17,utilities,797323.46,504638.908,9.806381557447569e-08
10000,Delaware,119,36140,115,vehicles_other,610364.6973,504638.908,1.349322772683767e-05
11000,District of Columbia,101,82,0,agriculture,1080677.841,364644.138,0.0
11000,District of Columbia,102,231,37229,automotive,566138.6104,364644.138,4.16582805024424e-05
11000,District of Columbia,103,37766,23,construction,5359624.691,364644.138,4.4445235260257913e-07
11000,District of Columbia,104,33695,13451,electronics,1495060.882,364644.138,0.000831365347901096
11000,District of Columbia,105,148037,1136,food,1483030.717,364644.138,0.00031097768354131317
11000,District of Columbia,106,839,21,furniture,710651.4812,364644.138,6.799161447914731e-08
11000,District of Columbia,107,4333,32862,manufacturing_other,245234.5955,364644.138,0.0015923249773663374
11000,District of Columbia,110,68,680,metal_products,781591.6691,364644.138,1.6224400841888133e-07
11000,District of Columbia,111,1288,217,mineral,346305.5571,364644.138,2.2133337171782147e-06
11000,District of Columbia,113,6420,32,paper,1453345.662,364644.138,3.8765630460571803e-07
11000,District of Columbia,114,3071,2680,petrochemicals,1451592.993,364644.138,1.5548930095244726e-05
11000,District of Columbia,116,3875186,155,services,86920501.63,364644.138,1.8951028745231783e-05
11000,District of Columbia,117,3519,39,textiles,351605.6418,364644.138,1.0704313071852314e-06
11000,District of Columbia,118,2199,17,utilities,797323.46,364644.138,1.2857909709961884e-07
11000,District of Columbia,119,25377,115,vehicles_other,610364.6973,364644.138,1.3112318118522616e-05
12000,Florida,101,178947,0,agriculture,1080677.841,10415925.74,0.0
12000,Florida,102,163668,37229,automotive,566138.6104,10415925.74,0.0010332954018395192
12000,Florida,103,1422850,23,construction,5359624.691,10415925.74,5.862119942219161e-07
12000,Florida,104,411360,13451,electronics,1495060.882,10415925.74,0.0003553201842543347
12000,Florida,105,2312604,1136,food,1483030.717,10415925.74,0.00017007151582921858
12000,Florida,106,56402,21,furniture,710651.4812,10415925.74,1.6001447038927612e-07
12000,Florida,107,853765,32862,manufacturing_other,245234.5955,10415925.74,0.010983802792402584
12000,Florida,108,4722,4339,metal_basic,643096.4444,10415925.74,3.0587335696061534e-06
12000,Florida,109,30490,338,metal_machinery,1140434.235,10415925.74,8.675729518913421e-07
12000,Florida,110,40238,680,metal_products,781591.6691,10415925.74,3.360992183246733e-06
12000,Florida,111,76889,217,mineral,346305.5571,10415925.74,4.625584412931344e-06
12000,Florida,113,84858,32,paper,1453345.662,10415925.74,1.793808082284382e-07
12000,Florida,114,117077,2680,petrochemicals,1451592.993,10415925.74,2.0752175970577496e-05
12000,Florida,116,52851574,155,services,86920501.63,10415925.74,9.048352786734762e-06
12000,Florida,117,137818,39,textiles,351605.6418,10415925.74,1.467630877147463e-06
12000,Florida,118,27075,17,utilities,797323.46,10415925.74,5.5422354129963235e-08
12000,Florida,119,862419,115,vehicles_other,610364.6973,10415925.74,1.5600153607580855e-05
13000,Georgia,101,117205,0,agriculture,1080677.841,5521962.21,0.0
13000,Georgia,102,98831,37229,automotive,566138.6104,5521962.21,0.001176950928406764
13000,Georgia,103,667637,23,construction,5359624.691,5521962.21,5.188483304956474e-07
13000,Georgia,104,282462,13451,electronics,1495060.882,5521962.21,0.00046021661521381083
13000,Georgia,105,1080958,1136,food,1483030.717,5521962.21,0.00014994900035252015
13000,Georgia,106,31182,21,furniture,710651.4812,5521962.21,1.6686804052044428e-07
13000,Georgia,107,865201,32862,manufacturing_other,245234.5955,5521962.21,0.020995964863528317
13000,Georgia,108,7426,4339,metal_basic,643096.4444,5521962.21,9.073504446831147e-06
13000,Georgia,109,22306,338,metal_machinery,1140434.235,5521962.21,1.1972220913609253e-06
13000,Georgia,110,30492,680,metal_products,781591.6691,5521962.21,4.8042043484139626e-06
13000,Georgia,111,39057,217,mineral,346305.5571,5521962.21,4.4320609554020495e-06
13000,Georgia,113,81823,32,paper,1453345.662,5521962.21,3.262593962037529e-07
13000,Georgia,114,61209,2680,petrochemicals,1451592.993,5521962.21,2.046500169656391e-05
13000,Georgia,116,26377322,155,services,86920501.63,5521962.21,8.518178664913271e-06
13000,Georgia,117,103080,39,textiles,351605.6418,5521962.21,2.0705692101107682e-06
13000,Georgia,118,22212,17,utilities,797323.46,5521962.21,8.576470798986045e-08
13000,Georgia,119,516912,115,vehicles_other,610364.6973,5521962.21,1.7637280335926755e-05
15000,Hawaii,101,22190,0,agriculture,1080677.841,816180.6,0.0
15000,Hawaii,102,7353,37229,automotive,566138.6104,816180.6,0.0005924297980685955
15000,Hawaii,103,104710,23,construction,5359624.691,816180.6,5.505482020996729e-07
15000,Hawaii,104,21317,13451,electronics,1495060.882,816180.6,0.00023498249556097204
15000,Hawaii,105,248822,1136,food,1483030.717,816180.6,0.00023352355523771867
15000,Hawaii,106,2273,21,furniture,710651.4812,816180.6,8.229544485382916e-08
15000,Hawaii,107,40725,32862,manufacturing_other,245234.5955,816180.6,0.0066863188057154745
15000,Hawaii,110,459,680,metal_products,781591.6691,816180.6,4.892776850124619e-07
15000,Hawaii,111,2493,217,mineral,346305.5571,816180.6,1.913975102236573e-06
15000,Hawaii,113,3607,32,paper,1453345.662,816180.6,9.73062944259534e-08
15000,Hawaii,114,6912,2680,petrochemicals,1451592.993,816180.6,1.563534226693578e-05
15000,Hawaii,116,4000018,155,services,86920501.63,816180.6,8.739471130617861e-06
15000,Hawaii,117,14315,39,textiles,351605.6418,816180.6,1.9454221513185674e-06
15000,Hawaii,118,4518,17,utilities,797323.46,816180.6,1.1802508925600002e-07
15000,Hawaii,119,65081,115,vehicles_other,610364.6973,816180.6,1.5023682033431813e-05
16000,Idaho,101,76025,0,agriculture,1080677.841,940549.2,0.0
16000,Idaho,102,14164,37229,automotive,566138.6104,940549.2,0.000990291373789711
16000,Idaho,103,135057,23,construction,5359624.691,940549.2,6.16210418816653e-07
16000,Idaho,104,36897,13451,electronics,1495060.882,940549.2,0.0003529435358024266
16000,Idaho,105,168092,1136,food,1483030.717,940549.2,0.00013689693072144974
16000,Idaho,106,4611,21,furniture,710651.4812,940549.2,1.4486925709613176e-07
16000,Idaho,107,147410,32862,manufacturing_other,245234.5955,940549.2,0.021001856299742366
16000,Idaho,108,783,4339,metal_basic,643096.4444,940549.2,5.616862407571646e-06
16000,Idaho,109,3493,338,metal_machinery,1140434.235,940549.2,1.1006862000755022e-06
16000,Idaho,110,6675,680,metal_products,781591.6691,940549.2,6.174456605738412e-06
16000,Idaho,111,12389,217,mineral,346305.5571,940549.2,8.253820271145269e-06
16000,Idaho,113,13680,32,paper,1453345.662,940549.2,3.2024741928939646e-07
16000,Idaho,114,7732,2680,petrochemicals,1451592.993,940549.2,1.5177500570647437e-05
16000,Idaho,116,4235311,155,services,86920501.63,940549.2,8.029957782327704e-06
16000,Idaho,117,6254,39,textiles,351605.6418,940549.2,7.375392383932595e-07
16000,Idaho,118,3428,17,utilities,797323.46,940549.2,7.770942107662586e-08
16000,Idaho,119,53886,115,vehicles_other,610364.6973,940549.2,1.0794508238273963e-05
17000,Illinois,101,148703,0,agriculture,1080677.841,7698379.2,0.0
17000,Illinois,102,114766,37229,automotive,566138.6104,7698379.2,0.0009803305621463268
17000,Illinois,103,724681,23,construction,5359624.691,7698379.2,4.039624824652115e-07
17000,Illinois,104,285031,13451,electronics,1495060.882,7698379.2,0.0003331106296752311
17000,Illinois,105,1299567,1136,food,1483030.717,7698379.2,0.0001293086448581252
17000,Illinois,106,33757,21,furniture,710651.4812,7698379.2,1.295767770272707e-07
17000,Illinois,107,1274039,32862,manufacturing_other,245234.5955,7698379.2,0.022176636497556638
17000,Illinois,108,18373,4339,metal_basic,643096.4444,7698379.2,1.6102537430624996e-05
17000,Illinois,109,73765,338,metal_machinery,1140434.235,7698379.2,2.839863733613535e-06
17000,Illinois,110,91599,680,metal_products,781591.6691,7698379.2,1.0351908487796496e-05
17000,Illinois,111,71271,217,mineral,346305.5571,7698379.2,5.801146407927041e-06
17000,Illinois,113,88927,32,paper,1453345.662,7698379.2,2.543404302854416e-07
17000,Illinois,114,103363,2680,petrochemicals,1451592.993,7698379.2,2.478881334108055e-05
17000,Illinois,116,34415179,155,services,86920501.63,7698379.2,7.971869992800422e-06
17000,Illinois,117,70294,39,textiles,351605.6418,7698379.2,1.0128094144613885e-06
17000,Illinois,118,26142,17,utilities,797323.46,7698379.2,7.240255456548306e-08
17000,Illinois,119,778468,115,vehicles_other,610364.6973,7698379.2,1.905240914657398e-05
18000,Indiana,101,119703,0,agriculture,1080677.841,3890281.2,0.0
18000,Indiana,102,163891,37229,automotive,566138.6104,3890281.2,0.002770337667291126
18000,Indiana,103,429069,23,construction,5359624.691,3890281.2,4.7330337414016854e-07
18000,Indiana,104,105307,13451,electronics,1495060.882,3890281.2,0.00024354091902828407
18000,Indiana,105,655579,1136,food,1483030.717,3890281.2,0.0001290839433411598
18000,Indiana,106,35781,21,furniture,710651.4812,3890281.2,2.7179039743372797e-07
18000,Indiana,107,1152995,32862,manufacturing_other,245234.5955,3890281.2,0.03971537652776467
18000,Indiana,108,41763,4339,metal_basic,643096.4444,3890281.2,7.243095901209413e-05
18000,Indiana,109,44011,338,metal_machinery,1140434.235,3890281.2,3.3529470598361107e-06
18000,Indiana,110,60400,680,metal_products,781591.6691,3890281.2,1.3507809751388736e-05
18000,Indiana,111,40220,217,mineral,346305.5571,3890281.2,6.4783043167152984e-06
18000,Indiana,113,54247,32,paper,1453345.662,3890281.2,3.070264497864579e-07
18000,Indiana,114,55383,2680,petrochemicals,1451592.993,3890281.2,2.6283634148991357e-05
18000,Indiana,116,16435617,155,services,86920501.63,3890281.2,7.533807029732849e-06
18000,Indiana,117,29534,39,textiles,351605.6418,3890281.2,8.420735925240438e-07
18000,Indiana,118,14587,17,utilities,797323.46,3890281.2,7.994648375995158e-08
18000,Indiana,119,329817,115,vehicles_other,610364.6973,3890281.2,1.5973514352696503e-05
19000,Iowa,101,175984,0,agriculture,1080677.841,2034965.14,0.0
19000,Iowa,102,25482,37229,automotive,566138.6104,2034965.14,0.0008234460180015595
19000,Iowa,103,259710,23,construction,5359624.691,2034965.14,5.476778225496919e-07
19000,Iowa,104,69355,13451,electronics,1495060.882,2034965.14,0.0003066313085912751
19000,Iowa,105,361376,1136,food,1483030.717,2034965.14,0.000136028690579135
19000,Iowa,106,12248,21,furniture,710651.4812,2034965.14,1.7785694689760591e-07
19000,Iowa,107,454372,32862,manufacturing_other,245234.5955,2034965.14,0.0299203618585843
19000,Iowa,108,7046,4339,metal_basic,643096.4444,2034965.14,2.336141834428404e-05
19000,Iowa,109,38706,338,metal_machinery,1140434.235,2034965.14,5.6372561955142615e-06
19000,Iowa,110,21052,680,metal_products,781591.6691,2034965.14,9.000473933612819e-06
19000,Iowa,111,15790,217,mineral,346305.5571,2034965.14,4.8621172681805256e-06
19000,Iowa,113,29573,32,paper,1453345.662,2034965.14,3.1997752069029097e-07
19000,Iowa,114,22735,2680,petrochemicals,1451592.993,2034965.14,2.0626612768813682e-05
19000,Iowa,116,8755309,155,services,86920501.63,2034965.14,7.672271773933016e-06
19000,Iowa,117,13640,39,textiles,351605.6418,2034965.14,7.434746555153655e-07
19000,Iowa,118,7108,17,utilities,797323.46,2034965.14,7.447402459406407e-08
19000,Iowa,119,154354,115,vehicles_other,610364.6973,2034965.14,1.4291221428375392e-05
20000,Kansas,101,124317,0,agriculture,1080677.841,1857379.818,0.0
20000,Kansas,102,21453,37229,automotive,566138.6104,1857379.818,0.0007595317042043805
20000,Kansas,103,200457,23,construction,5359624.691,1857379.818,4.631417806725598e-07
20000,Kansas,104,55903,13451,electronics,1495060.882,1857379.818,0.0002707884190357281
20000,Kansas,105,304250,1136,food,1483030.717,1857379.818,0.00012547524422043852
20000,Kansas,106,10179,21,furniture,710651.4812,1857379.818,1.6194480513415257e-07
20000,Kansas,107,353370,32862,manufacturing_other,245234.5955,1857379.818,0.02549418946388834
20000,Kansas,108,1793,4339,metal_basic,643096.4444,1857379.818,6.51318042563648e-06
20000,Kansas,109,19142,338,metal_machinery,1140434.235,1857379.818,3.0544501656840626e-06
20000,Kansas,110,16395,680,metal_products,781591.6691,1857379.818,7.679619272191926e-06
20000,Kansas,111,102458,217,mineral,346305.5571,1857379.818,3.456570546944995e-05
20000,Kansas,113,17010,32,paper,1453345.662,1857379.818,2.0164369684805993e-07
20000,Kansas,114,18685,2680,petrochemicals,1451592.993,1857379.818,1.8573010780195374e-05
20000,Kansas,116,8251713,155,services,86920501.63,1857379.818,7.922328862999449e-06
20000,Kansas,117,13784,39,textiles,351605.6418,1857379.818,8.231582100662409e-07
20000,Kansas,118,7133,17,utilities,797323.46,1857379.818,8.188151705264066e-08
20000,Kansas,119,157071,115,vehicles_other,610364.6973,1857379.818,1.593322614121341e-05
21000,Kentucky,101,162330,0,agriculture,1080677.841,2412688.052,0.0
21000,Kentucky,102,92617,37229,automotive,566138.6104,2412688.052,0.0025243416459441426
21000,Kentucky,103,274982,23,construction,5359624.691,2412688.052,4.890987463691869e-07
21000,Kentucky,104,71613,13451,electronics,1495060.882,2412688.052,0.0002670461912810995
21000,Kentucky,105,436832,1136,food,1483030.717,2412688.052,0.00013868882107855376
21000,Kentucky,106,10249,21,furniture,710651.4812,2412688.052,1.2552867617316244e-07
21000,Kentucky,107,536556,32862,manufacturing_other,245234.5955,2412688.052,0.0298006774546642
21000,Kentucky,108,11801,4339,metal_basic,643096.4444,2412688.052,3.3001309911032856e-05
21000,Kentucky,109,21003,338,metal_machinery,1140434.235,2412688.052,2.580041033285364e-06
21000,Kentucky,110,21869,680,metal_products,781591.6691,2412688.052,7.88599944417362e-06
21000,Kentucky,111,49046,217,mineral,346305.5571,2412688.052,1.2738042497613858e-05
21000,Kentucky,113,36591,32,paper,1453345.662,2412688.052,3.339290213403063e-07
21000,Kentucky,114,31538,2680,petrochemicals,1451592.993,2412688.052,2.4133644228565416e-05
21000,Kentucky,116,10614929,155,services,86920501.63,2412688.052,7.845586125530273e-06
21000,Kentucky,117,20096,39,textiles,351605.6418,2412688.052,9.238835203161551e-07
21000,Kentucky,118,7207,17,utilities,797323.46,2412688.052,6.368948354027261e-08
21000,Kentucky,119,235932,115,vehicles_other,610364.6973,2412688.052,1.842443205902517e-05
22000,Louisiana,101,74502,0,agriculture,1080677.841,2552288.436,0.0
22000,Louisiana,102,32938,37229,automotive,566138.6104,2552288.436,0.0008486450233303305
22000,Louisiana,103,417360,23,construction,5359624.691,2552288.436,7.017372454581566e-07
22000,Louisiana,104,65775,13451,electronics,1495060.882,2552288.436,0.00023186051613123507
22000,Louisiana,105,505378,1136,food,1483030.717,2552288.436,0.00015167526578145
22000,Louisiana,106,8899,21,furniture,710651.4812,2552288.436,1.0303246332679618e-07
22000,Louisiana,107,313124,32862,manufacturing_other,245234.5955,2552288.436,0.016439888141966067
22000,Louisiana,108,3374,4339,metal_basic,643096.4444,2552288.436,8.919260887690215e-06
22000,Louisiana,109,14061,338,metal_machinery,1140434.235,2552288.436,1.6327996917520072e-06
22000,Louisiana,110,19001,680,metal_products,781591.6691,2552288.436,6.4770268331527194e-06
22000,Louisiana,111,147338,217,mineral,346305.5571,2552288.436,3.6173063502198475e-05
22000,Louisiana,113,22761,32,paper,1453345.662,2552288.436,1.9635530790479457e-07
22000,Louisiana,114,46514,2680,petrochemicals,1451592.993,2552288.436,3.3646807746164175e-05
22000,Louisiana,116,11840919,155,services,86920501.63,2552288.436,8.273040142768734e-06
22000,Louisiana,117,24073,39,textiles,351605.6418,2552288.436,1.0461867973704345e-06
22000,Louisiana,118,9195,17,utilities,797323.46,2552288.436,7.681328869781928e-08
22000,Louisiana,119,176286,115,vehicles_other,610364.6973,2552288.436,1.3013571558765347e-05
23000,Maine,101,33109,0,agriculture,1080677.841,799673.322,0.0
23000,Maine,102,11520,37229,automotive,566138.6104,799673.322,0.0009473238420628759
23000,Maine,103,115352,23,construction,5359624.691,799673.322,6.190218487112885e-07
23000,Maine,104,21223,13451,electronics,1495060.882,799673.322,0.0002387755536030154
23000,Maine,105,151859,1136,food,1483030.717,799673.322,0.00014546419670495998
23000,Maine,106,3558,21,furniture,710651.4812,799673.322,1.314788707089377e-07
23000,Maine,107,118062,32862,manufacturing_other,245234.5955,799673.322,0.01978380319317369
23000,Maine,109,2426,338,metal_machinery,1140434.235,799673.322,8.991344608713713e-07
23000,Maine,110,5231,680,metal_products,781591.6691,799673.322,5.69116403549964e-06
23000,Maine,111,3210,217,mineral,346305.5571,799673.322,2.515316837002601e-06
