GeoFips,GeoName,deno code,2015 employment by industry,2015 robot data,industry_ifr19,2010 employment by industry,2010employment by state,Robot Penetration
2000,Alaska,107,34654,29645,manufacturing_other,245234.5955,455968.302,0.009187311398133629
2000,Alaska,108,40,5107,metal_basic,643096.4444,455968.302,6.966507168273745e-07
2000,Alaska,109,160,333,metal_machinery,1140434.235,455968.302,1.0246117163564397e-07
2000,Alaska,110,726,634,metal_products,781591.6691,455968.302,1.2915502401631724e-06
2000,Alaska,111,42719,268,mineral,346305.5571,455968.302,7.250396524085093e-05
2000,Alaska,113,2076,66,paper,1453345.662,455968.302,2.0676056659753777e-07
2000,Alaska,114,1719,2425,petrochemicals,1451592.993,455968.302,6.298079001948391e-06
2000,Alaska,116,2010365,133,services,86920501.63,455968.302,6.746362591786181e-06
2000,Alaska,117,2903,36,textiles,351605.6418,455968.302,6.518670797734688e-07
2000,Alaska,118,2274,0,utilities,797323.46,455968.302,0.0
2000,Alaska,119,40533,128,vehicles_other,610364.6973,455968.302,1.8642092530253898e-05
4000,Arizona,101,65555,18,agriculture,1080677.841,3637057.673,3.002146578194877e-07
4000,Arizona,102,50952,28955,automotive,566138.6104,3637057.673,0.0007164928202478515
4000,Arizona,103,381925,12,construction,5359624.691,3637057.673,2.3511198406226972e-07
4000,Arizona,104,149519,12487,electronics,1495060.882,3637057.673,0.0003433566233486964
4000,Arizona,105,631181,1094,food,1483030.717,3637057.673,0.00012801796079917315
4000,Arizona,106,18105,34,furniture,710651.4812,3637057.673,2.381609713273959e-07
4000,Arizona,107,362130,29645,manufacturing_other,245234.5955,3637057.673,0.012036051436410237
4000,Arizona,108,4399,5107,metal_basic,643096.4444,3637057.673,9.604914951307045e-06
4000,Arizona,109,7491,333,metal_machinery,1140434.235,3637057.673,6.014002396209716e-07
4000,Arizona,110,21037,634,metal_products,781591.6691,3637057.673,4.6918374284130035e-06
4000,Arizona,111,51776,268,mineral,346305.5571,3637057.673,1.1016753729409005e-05
4000,Arizona,113,25769,66,paper,1453345.662,3637057.673,3.217528442138022e-07
4000,Arizona,114,29525,2425,petrochemicals,1451592.993,3637057.673,1.3561464715363672e-05
4000,Arizona,116,15954182,133,services,86920501.63,3637057.673,6.712028180784283e-06
4000,Arizona,117,29377,36,textiles,351605.6418,3637057.673,8.269969754441564e-07
4000,Arizona,118,12658,0,utilities,797323.46,3637057.673,0.0
4000,Arizona,119,238064,128,vehicles_other,610364.6973,3637057.673,1.3726635506488873e-05
5000,Arkansas,101,101161,18,agriculture,1080677.841,1635829.998,1.0300331555778118e-06
5000,Arkansas,102,22033,28955,automotive,566138.6104,1635829.998,0.0006888683967784894
5000,Arkansas,103,181870,12,construction,5359624.691,1635829.998,2.489257163522074e-07
5000,Arkansas,104,40494,12487,electronics,1495060.882,1635829.998,0.00020675296375788542
5000,Arkansas,105,284766,1094,food,1483030.717,1635829.998,0.00012841540993497677
5000,Arkansas,106,7759,34,furniture,710651.4812,1635829.998,2.2692891427381027e-07
5000,Arkansas,107,338008,29645,manufacturing_other,245234.5955,1635829.998,0.024978049929231277
5000,Arkansas,108,8880,5107,metal_basic,643096.4444,1635829.998,4.310866236200853e-05
5000,Arkansas,109,11773,333,metal_machinery,1140434.235,1635829.998,2.1014688818045375e-06
5000,Arkansas,110,14605,634,metal_products,781591.6691,1635829.998,7.242236943723645e-06
5000,Arkansas,111,37375,268,mineral,346305.5571,1635829.998,1.7681469924769903e-05
5000,Arkansas,113,28085,66,paper,1453345.662,1635829.998,7.796708135937941e-07
5000,Arkansas,114,15680,2425,petrochemicals,1451592.993,1635829.998,1.6013076192202183e-05
5000,Arkansas,116,6895768,133,services,86920501.63,1635829.998,6.450210540462178e-06
5000,Arkansas,117,13649,36,textiles,351605.6418,1635829.998,8.542978854555671e-07
5000,Arkansas,118,8249,0,utilities,797323.46,1635829.998,0.0
5000,Arkansas,119,133755,128,vehicles_other,610364.6973,1635829.998,1.7147168700830324e-05
6000,California,101,544281,18,agriculture,1080677.841,20973977.23,4.322337158704796e-07
6000,California,102,240785,28955,automotive,566138.6104,20973977.23,0.0005871504945458488
6000,California,103,2244745,12,construction,5359624.691,20973977.23,2.396255306079631e-07
6000,California,104,1411015,12487,electronics,1495060.882,20973977.23,0.0005618884070147594
6000,California,105,3966406,1094,food,1483030.717,20973977.23,0.00013950300085267836
6000,California,106,100761,34,furniture,710651.4812,20973977.23,2.298444007155185e-07
6000,California,107,2958222,29645,manufacturing_other,245234.5955,20973977.23,0.01704981568634794
6000,California,108,19226,5107,metal_basic,643096.4444,20973977.23,7.279438733782702e-06
6000,California,109,80282,333,metal_machinery,1140434.235,20973977.23,1.117664298388703e-06
6000,California,110,141527,634,metal_products,781591.6691,20973977.23,5.473534312383051e-06
6000,California,111,161533,268,mineral,346305.5571,20973977.23,5.960130927486412e-06
6000,California,113,215646,66,paper,1453345.662,20973977.23,4.669126405226419e-07
6000,California,114,219082,2425,petrochemicals,1451592.993,20973977.23,1.7449893654100724e-05
6000,California,116,100954607,133,services,86920501.63,20973977.23,7.365034189559194e-06
6000,California,117,299295,36,textiles,351605.6418,20973977.23,1.4610508630012056e-06
6000,California,118,60926,0,utilities,797323.46,20973977.23,0.0
6000,California,119,1648303,128,vehicles_other,610364.6973,20973977.23,1.6480744245452506e-05
8000,Colorado,101,90139,18,agriculture,1080677.841,3158335.088,4.753689258459408e-07
8000,Colorado,102,37469,28955,automotive,566138.6104,3158335.088,0.0006067568555231569
8000,Colorado,103,476835,12,construction,5359624.691,3158335.088,3.380311999348356e-07
8000,Colorado,104,177335,12487,electronics,1495060.882,3158335.088,0.00046895966125589246
8000,Colorado,105,643678,1094,food,1483030.717,3158335.088,0.0001503410697871501
8000,Colorado,106,16489,34,furniture,710651.4812,3158335.088,2.497804043299044e-07
8000,Colorado,107,337738,29645,manufacturing_other,245234.5955,3158335.088,0.012926812222542938
8000,Colorado,108,2344,5107,metal_basic,643096.4444,3158335.088,5.893715278927124e-06
8000,Colorado,109,13320,333,metal_machinery,1140434.235,3158335.088,1.2314591418358791e-06
8000,Colorado,110,17049,634,metal_products,781591.6691,3158335.088,4.37874890587466e-06
8000,Colorado,111,137091,268,mineral,346305.5571,3158335.088,3.3591242838541435e-05
8000,Colorado,113,36641,66,paper,1453345.662,3158335.088,5.268465367307271e-07
8000,Colorado,114,23706,2425,petrochemicals,1451592.993,3158335.088,1.2539116998357025e-05
8000,Colorado,116,15845172,133,services,86920501.63,3158335.088,7.676586882660268e-06
8000,Colorado,117,27166,36,textiles,351605.6418,3158335.088,8.806719355345266e-07
8000,Colorado,118,9093,0,utilities,797323.46,3158335.088,0.0
8000,Colorado,119,198084,128,vehicles_other,610364.6973,3158335.088,1.3152604321293503e-05
9000,Connecticut,101,18139,18,agriculture,1080677.841,2226662.431,1.3568605563953672e-07
9000,Connecticut,102,23155,28955,automotive,566138.6104,2226662.431,0.0005318524919043357
9000,Connecticut,103,239055,12,construction,5359624.691,2226662.431,2.403755643844049e-07
9000,Connecticut,104,95466,12487,electronics,1495060.882,2226662.431,0.0003580911417504693
9000,Connecticut,105,334639,1094,food,1483030.717,2226662.431,0.00011086369464099478
9000,Connecticut,106,10002,34,furniture,710651.4812,2226662.431,2.1490905776202803e-07
9000,Connecticut,107,352975,29645,manufacturing_other,245234.5955,2226662.431,0.01916281396419188
9000,Connecticut,108,3807,5107,metal_basic,643096.4444,2226662.431,1.3577451015280806e-05
9000,Connecticut,109,14936,333,metal_machinery,1140434.235,2226662.431,1.9586368034698034e-06
9000,Connecticut,110,30456,634,metal_products,781591.6691,2226662.431,1.1095013076628391e-05
9000,Connecticut,111,9987,268,mineral,346305.5571,2226662.431,3.471011093022863e-06
9000,Connecticut,113,19698,66,paper,1453345.662,2226662.431,4.0173786606323544e-07
9000,Connecticut,114,24929,2425,petrochemicals,1451592.993,2226662.431,1.8703261920780868e-05
9000,Connecticut,116,10325732,133,services,86920501.63,2226662.431,7.095710434176476e-06
9000,Connecticut,117,22301,36,textiles,351605.6418,2226662.431,1.025455034908272e-06
9000,Connecticut,118,6282,0,utilities,797323.46,2226662.431,0.0
9000,Connecticut,119,141250,128,vehicles_other,610364.6973,2226662.431,1.3303154590636912e-05
10000,Delaware,101,6613,18,agriculture,1080677.841,504638.908,2.182700005134456e-07
10000,Delaware,102,7533,28955,automotive,566138.6104,504638.908,0.0007634630628035101
10000,Delaware,103,64666,12,construction,5359624.691,504638.908,2.8690765307283983e-07
10000,Delaware,104,17093,12487,electronics,1495060.882,504638.908,0.0002829025057041999
10000,Delaware,105,102276,1094,food,1483030.717,504638.908,0.0001495065356759037
10000,Delaware,106,2942,34,furniture,710651.4812,504638.908,2.7892291028919286e-07
10000,Delaware,107,60738,29645,manufacturing_other,245234.5955,504638.908,0.014549547057683106
10000,Delaware,109,782,333,metal_machinery,1140434.235,504638.908,4.524806468794253e-07
10000,Delaware,110,1655,634,metal_products,781591.6691,504638.908,2.6602754245571448e-06
10000,Delaware,111,1116,268,mineral,346305.5571,504638.908,1.7114286426547818e-06
10000,Delaware,113,3185,66,paper,1453345.662,504638.908,2.8661817190474447e-07
10000,Delaware,114,8060,2425,petrochemicals,1451592.993,504638.908,2.6682172633691643e-05
10000,Delaware,116,2559123,133,services,86920501.63,504638.908,7.759609125359303e-06
10000,Delaware,117,6306,36,textiles,351605.6418,504638.908,1.2794399293106458e-06
10000,Delaware,118,2249,0,utilities,797323.46,504638.908,0.0
10000,Delaware,119,33275,128,vehicles_other,610364.6973,504638.908,1.3827953017046511e-05
11000,District of Columbia,101,70,18,agriculture,1080677.841,364644.138,3.1974595744186175e-09
11000,District of Columbia,102,238,28955,automotive,566138.6104,364644.138,3.338170504603325e-05
11000,District of Columbia,103,36093,12,construction,5359624.691,364644.138,2.2161574495326908e-07
11000,District of Columbia,104,33877,12487,electronics,1495060.882,364644.138,0.000775952150683161
11000,District of Columbia,105,145563,1094,food,1483030.717,364644.138,0.00029447534348426977
11000,District of Columbia,106,892,34,furniture,710651.4812,364644.138,1.1703556864314546e-07
11000,District of Columbia,107,3685,29645,manufacturing_other,245234.5955,364644.138,0.0012216251752275374
11000,District of Columbia,108,16,5107,metal_basic,643096.4444,364644.138,3.4845002163601025e-07
11000,District of Columbia,110,69,634,metal_products,781591.6691,364644.138,1.5349321782639237e-07
11000,District of Columbia,111,1113,268,mineral,346305.5571,364644.138,2.3621162181025367e-06
11000,District of Columbia,113,6280,66,paper,1453345.662,364644.138,7.821056519323307e-07
11000,District of Columbia,114,3027,2425,petrochemicals,1451592.993,364644.138,1.3867879663983675e-05
11000,District of Columbia,116,3789383,133,services,86920501.63,364644.138,1.5901155444624606e-05
11000,District of Columbia,117,3669,36,textiles,351605.6418,364644.138,1.0302085293626112e-06
11000,District of Columbia,118,2150,0,utilities,797323.46,364644.138,0.0
11000,District of Columbia,119,20658,128,vehicles_other,610364.6973,364644.138,1.1880633529722169e-05
12000,Florida,101,181671,18,agriculture,1080677.841,10415925.74,2.9051194260964977e-07
12000,Florida,102,158203,28955,automotive,566138.6104,10415925.74,0.0007768150562610415
12000,Florida,103,1305368,12,construction,5359624.691,10415925.74,2.80596309051542e-07
12000,Florida,104,406648,12487,electronics,1495060.882,10415925.74,0.0003260768741081445
12000,Florida,105,2230179,1094,food,1483030.717,10415925.74,0.00015794614217088556
12000,Florida,106,54807,34,furniture,710651.4812,10415925.74,2.51744741129791e-07
12000,Florida,107,821113,29645,manufacturing_other,245234.5955,10415925.74,0.00952960218247707
12000,Florida,108,4629,5107,metal_basic,643096.4444,10415925.74,3.5292226293932044e-06
12000,Florida,109,29348,333,metal_machinery,1140434.235,10415925.74,8.227248647215468e-07
12000,Florida,110,38318,634,metal_products,781591.6691,10415925.74,2.9841063333032072e-06
12000,Florida,111,75887,268,mineral,346305.5571,10415925.74,5.6382566768088265e-06
12000,Florida,113,83623,66,paper,1453345.662,10415925.74,3.6458843286288616e-07
12000,Florida,114,114530,2425,petrochemicals,1451592.993,10415925.74,1.8369116374465176e-05
12000,Florida,116,51539539,133,services,86920501.63,10415925.74,7.571328188845184e-06
12000,Florida,117,141411,36,textiles,351605.6418,10415925.74,1.3900549998602384e-06
12000,Florida,118,25113,0,utilities,797323.46,10415925.74,0.0
12000,Florida,119,768087,128,vehicles_other,610364.6973,10415925.74,1.5464401002601553e-05
13000,Georgia,101,113009,18,agriculture,1080677.841,5521962.21,3.4087555682838514e-07
13000,Georgia,102,93866,28955,automotive,566138.6104,5521962.21,0.0008693920724578137
13000,Georgia,103,624978,12,construction,5359624.691,5521962.21,2.5340674275275625e-07
13000,Georgia,104,269076,12487,electronics,1495060.882,5521962.21,0.00040698721452412485
13000,Georgia,105,1041400,1094,food,1483030.717,5521962.21,0.00013912056052218122
13000,Georgia,106,30469,34,furniture,710651.4812,5521962.21,2.6398972408531197e-07
13000,Georgia,107,838571,29645,manufacturing_other,245234.5955,5521962.21,0.0183576094937036
13000,Georgia,108,7284,5107,metal_basic,643096.4444,5521962.21,1.047529485941856e-05
13000,Georgia,109,22654,333,metal_machinery,1140434.235,5521962.21,1.1979134839951922e-06
13000,Georgia,110,29358,634,metal_products,781591.6691,5521962.21,4.312631713395766e-06
13000,Georgia,111,37453,268,mineral,346305.5571,5521962.21,5.248902597868759e-06
13000,Georgia,113,80775,66,paper,1453345.662,5521962.21,6.64291282735156e-07
13000,Georgia,114,60456,2425,petrochemicals,1451592.993,5521962.21,1.8289964343638066e-05
13000,Georgia,116,25825525,133,services,86920501.63,5521962.21,7.156244095485609e-06
13000,Georgia,117,103988,36,textiles,351605.6418,5521962.21,1.9281306619593317e-06
13000,Georgia,118,21395,0,utilities,797323.46,5521962.21,0.0
13000,Georgia,119,472841,128,vehicles_other,610364.6973,5521962.21,1.7957350519152414e-05
15000,Hawaii,101,20896,18,agriculture,1080677.841,816180.6,4.26435302393098e-07
15000,Hawaii,102,7185,28955,automotive,566138.6104,816180.6,0.0004502371217693592
15000,Hawaii,103,97350,12,construction,5359624.691,816180.6,2.670524428516183e-07
15000,Hawaii,104,21245,12487,electronics,1495060.882,816180.6,0.00021740508661740628
15000,Hawaii,105,241091,1094,food,1483030.717,816180.6,0.00021790234612488279
15000,Hawaii,106,2213,34,furniture,710651.4812,816180.6,1.2972312366060827e-07
15000,Hawaii,107,39669,29645,manufacturing_other,245234.5955,816180.6,0.005875362988060322
15000,Hawaii,110,469,634,metal_products,781591.6691,816180.6,4.6611803962487344e-07
15000,Hawaii,111,2534,268,mineral,346305.5571,816180.6,2.402678577676634e-06
15000,Hawaii,113,3559,66,paper,1453345.662,816180.6,1.9802350224294686e-07
15000,Hawaii,114,6764,2425,petrochemicals,1451592.993,816180.6,1.3844721088668395e-05
15000,Hawaii,116,3944730,133,services,86920501.63,816180.6,7.395378939762403e-06
15000,Hawaii,117,14346,36,textiles,351605.6418,816180.6,1.7996631515827614e-06
15000,Hawaii,118,4314,0,utilities,797323.46,816180.6,0.0
15000,Hawaii,119,59723,128,vehicles_other,610364.6973,816180.6,1.5345318622556503e-05
16000,Idaho,101,75623,18,agriculture,1080677.841,940549.2,1.3392098727217566e-06
16000,Idaho,102,13504,28955,automotive,566138.6104,940549.2,0.0007343138263710022
16000,Idaho,103,124227,12,construction,5359624.691,940549.2,2.957204415076392e-07
16000,Idaho,104,36565,12487,electronics,1495060.882,940549.2,0.00032470075070644626
16000,Idaho,105,160154,1094,food,1483030.717,940549.2,0.00012560977779010725
16000,Idaho,106,4479,34,furniture,710651.4812,940549.2,2.2783571052804906e-07
16000,Idaho,107,141296,29645,manufacturing_other,245234.5955,940549.2,0.0181600929552202
16000,Idaho,108,797,5107,metal_basic,643096.4444,940549.2,6.72924828434738e-06
16000,Idaho,109,3367,333,metal_machinery,1140434.235,940549.2,1.0452870873385434e-06
16000,Idaho,110,6499,634,metal_products,781591.6691,940549.2,5.604983711557602e-06
16000,Idaho,111,12082,268,mineral,346305.5571,940549.2,9.941058887262437e-06
16000,Idaho,113,13129,66,paper,1453345.662,940549.2,6.339064151090371e-07
16000,Idaho,114,7406,2425,petrochemicals,1451592.993,940549.2,1.3154340189905258e-05
16000,Idaho,116,4121682,133,services,86920501.63,940549.2,6.7053643356851735e-06
16000,Idaho,117,6407,36,textiles,351605.6418,940549.2,6.974609087676486e-07
16000,Idaho,118,3260,0,utilities,797323.46,940549.2,0.0
16000,Idaho,119,55208,128,vehicles_other,610364.6973,940549.2,1.2309518320445338e-05
17000,Illinois,101,150709,18,agriculture,1080677.841,7698379.2,3.260739822495621e-07
17000,Illinois,102,115383,28955,automotive,566138.6104,7698379.2,0.0007665550019979866
17000,Illinois,103,707733,12,construction,5359624.691,7698379.2,2.0583395256015305e-07
17000,Illinois,104,287411,12487,electronics,1495060.882,7698379.2,0.00031181953508416547
17000,Illinois,105,1263860,1094,food,1483030.717,7698379.2,0.00012110633050296941
17000,Illinois,106,33070,34,furniture,710651.4812,7698379.2,2.0552144606892488e-07
17000,Illinois,107,1284200,29645,manufacturing_other,245234.5955,7698379.2,0.020165225565778766
17000,Illinois,108,19673,5107,metal_basic,643096.4444,7698379.2,2.029369093706669e-05
17000,Illinois,109,77952,333,metal_machinery,1140434.235,7698379.2,2.9566638431160476e-06
17000,Illinois,110,94866,634,metal_products,781591.6691,7698379.2,9.995870611907746e-06
17000,Illinois,111,72057,268,mineral,346305.5571,7698379.2,7.243562485933495e-06
17000,Illinois,113,89088,66,paper,1453345.662,7698379.2,5.255268706058698e-07
17000,Illinois,114,102421,2425,petrochemicals,1451592.993,7698379.2,2.2225758557532988e-05
17000,Illinois,116,34213435,133,services,86920501.63,7698379.2,6.80028002628986e-06
17000,Illinois,117,70489,36,textiles,351605.6418,7698379.2,9.3749447243733e-07
17000,Illinois,118,25447,0,utilities,797323.46,7698379.2,0.0
17000,Illinois,119,724129,128,vehicles_other,610364.6973,7698379.2,1.9725917122517024e-05
18000,Indiana,101,119769,18,agriculture,1080677.841,3890281.2,5.127901656818413e-07
18000,Indiana,102,158813,28955,automotive,566138.6104,3890281.2,0.00208788151822131
18000,Indiana,103,411471,12,construction,5359624.691,3890281.2,2.3681276275214996e-07
18000,Indiana,104,105798,12487,electronics,1495060.882,3890281.2,0.00022714108542029864
18000,Indiana,105,643455,1094,food,1483030.717,3890281.2,0.00012201250993164254
18000,Indiana,106,34409,34,furniture,710651.4812,3890281.2,4.2316847688531553e-07
18000,Indiana,107,1140969,29645,manufacturing_other,245234.5955,3890281.2,0.035453781884811686
18000,Indiana,108,43856,5107,metal_basic,643096.4444,3890281.2,8.952364846087911e-05
18000,Indiana,109,44621,333,metal_machinery,1140434.235,3890281.2,3.3491322100932126e-06
18000,Indiana,110,61107,634,metal_products,781591.6691,3890281.2,1.2741463213944356e-05
18000,Indiana,111,41506,268,mineral,346305.5571,3890281.2,8.256675579686015e-06
18000,Indiana,113,54146,66,paper,1453345.662,3890281.2,6.320630483650468e-07
18000,Indiana,114,56185,2425,petrochemicals,1451592.993,3890281.2,2.412716368325696e-05
18000,Indiana,116,16225215,133,services,86920501.63,3890281.2,6.381736713134916e-06
18000,Indiana,117,29241,36,textiles,351605.6418,3890281.2,7.695872997170061e-07
18000,Indiana,118,14515,0,utilities,797323.46,3890281.2,0.0
18000,Indiana,119,317194,128,vehicles_other,610364.6973,3890281.2,1.709875668030979e-05
19000,Iowa,101,177385,18,agriculture,1080677.841,2034965.14,1.451898234037183e-06
19000,Iowa,102,38698,28955,automotive,566138.6104,2034965.14,0.0009725956907654061
19000,Iowa,103,250602,12,construction,5359624.691,2034965.14,2.7572390814489983e-07
19000,Iowa,104,73440,12487,electronics,1495060.882,2034965.14,0.0003014219864149022
19000,Iowa,105,357738,1094,food,1483030.717,2034965.14,0.00012968067916926384
19000,Iowa,106,12238,34,furniture,710651.4812,2034965.14,2.877237595584843e-07
19000,Iowa,107,462996,29645,manufacturing_other,245234.5955,2034965.14,0.02750362786449622
19000,Iowa,108,7694,5107,metal_basic,643096.4444,2034965.14,3.0025134218178727e-05
19000,Iowa,109,40748,333,metal_machinery,1140434.235,2034965.14,5.8468682933164066e-06
19000,Iowa,110,21749,634,metal_products,781591.6691,2034965.14,8.669452183324768e-06
19000,Iowa,111,16136,268,mineral,346305.5571,2034965.14,6.136408243025171e-06
19000,Iowa,113,29385,66,paper,1453345.662,2034965.14,6.557582120958699e-07
19000,Iowa,114,22409,2425,petrochemicals,1451592.993,2034965.14,1.839638044808351e-05
19000,Iowa,116,8717301,133,services,86920501.63,2034965.14,6.55472513888407e-06
19000,Iowa,117,13797,36,textiles,351605.6418,2034965.14,6.941836107926119e-07
19000,Iowa,118,6955,0,utilities,797323.46,2034965.14,0.0
19000,Iowa,119,155990,128,vehicles_other,610364.6973,2034965.14,1.6075346660408036e-05
20000,Kansas,101,126229,18,agriculture,1080677.841,1857379.818,1.131969376906015e-06
20000,Kansas,102,21208,28955,automotive,566138.6104,1857379.818,0.0005839824384046375
20000,Kansas,103,195368,12,construction,5359624.691,1857379.818,2.3550469804263342e-07
20000,Kansas,104,57425,12487,electronics,1495060.882,1857379.818,0.0002582257306439556
20000,Kansas,105,301011,1094,food,1483030.717,1857379.818,0.00011954979064026653
20000,Kansas,106,9920,34,furniture,710651.4812,1857379.818,2.5552488492015294e-07
20000,Kansas,107,354307,29645,manufacturing_other,245234.5955,1857379.818,0.023059438533474846
20000,Kansas,108,2053,5107,metal_basic,643096.4444,1857379.818,8.777644274922626e-06
20000,Kansas,109,19718,333,metal_machinery,1140434.235,1857379.818,3.099817512436967e-06
20000,Kansas,110,16862,634,metal_products,781591.6691,1857379.818,7.36406645375401e-06
20000,Kansas,111,98088,268,mineral,346305.5571,1857379.818,4.086866867904984e-05
20000,Kansas,113,17488,66,paper,1453345.662,1857379.818,4.275771017996869e-07
20000,Kansas,114,17984,2425,petrochemicals,1451592.993,1857379.818,1.617530399389039e-05
20000,Kansas,116,8226654,133,services,86920501.63,1857379.818,6.7772253499244e-06
20000,Kansas,117,14057,36,textiles,351605.6418,1857379.818,7.748873806130507e-07
20000,Kansas,118,7040,0,utilities,797323.46,1857379.818,0.0
20000,Kansas,119,152012,128,vehicles_other,610364.6973,1857379.818,1.7163178282366404e-05
21000,Kentucky,101,168906,18,agriculture,1080677.841,2412688.052,1.1660580252469417e-06
21000,Kentucky,102,86429,28955,automotive,566138.6104,2412688.052,0.0018321419102686877
21000,Kentucky,103,265896,12,construction,5359624.691,2412688.052,2.467501909492536e-07
21000,Kentucky,104,76206,12487,electronics,1495060.882,2412688.052,0.0002638075533964763
21000,Kentucky,105,424903,1094,food,1483030.717,2412688.052,0.00012991395356940966
21000,Kentucky,106,9822,34,furniture,710651.4812,2412688.052,1.9476952618223034e-07
21000,Kentucky,107,522182,29645,manufacturing_other,245234.5955,2412688.052,0.026163174745900526
21000,Kentucky,108,12036,5107,metal_basic,643096.4444,2412688.052,3.961601203786838e-05
21000,Kentucky,109,21465,333,metal_machinery,1140434.235,2412688.052,2.59778800261045e-06
21000,Kentucky,110,21936,634,metal_products,781591.6691,2412688.052,7.375060718091876e-06
21000,Kentucky,111,54674,268,mineral,346305.5571,2412688.052,1.7536988140907945e-05
21000,Kentucky,113,36180,66,paper,1453345.662,2412688.052,6.809926206906161e-07
21000,Kentucky,114,30907,2425,petrochemicals,1451592.993,2412688.052,2.140043289128299e-05
21000,Kentucky,116,10503422,133,services,86920501.63,2412688.052,6.66130099655172e-06
21000,Kentucky,117,20294,36,textiles,351605.6418,2412688.052,8.612180990306247e-07
21000,Kentucky,118,6928,0,utilities,797323.46,2412688.052,0.0
21000,Kentucky,119,225565,128,vehicles_other,610364.6973,2412688.052,1.960609498486423e-05
22000,Louisiana,101,75120,18,agriculture,1080677.841,2552288.436,4.902324838269501e-07
22000,Louisiana,102,32764,28955,automotive,566138.6104,2552288.436,0.0006565502320775811
22000,Louisiana,103,407144,12,construction,5359624.691,2552288.436,3.5716192347528034e-07
22000,Louisiana,104,70938,12487,electronics,1495060.882,2552288.436,0.0002321391663717706
22000,Louisiana,105,495368,1094,food,1483030.717,2552288.436,0.00014317439983012803
22000,Louisiana,106,8755,34,furniture,710651.4812,2552288.436,1.641151405909033e-07
22000,Louisiana,107,327996,29645,manufacturing_other,245234.5955,2552288.436,0.015534901816616604
22000,Louisiana,108,3796,5107,metal_basic,643096.4444,2552288.436,1.1810987242684779e-05
22000,Louisiana,109,16451,333,metal_machinery,1140434.235,2552288.436,1.882073314910032e-06
22000,Louisiana,110,21872,634,metal_products,781591.6691,2552288.436,6.951332792643275e-06
22000,Louisiana,111,159821,268,mineral,346305.5571,2552288.436,4.845955529106131e-05
22000,Louisiana,113,22779,66,paper,1453345.662,2552288.436,4.053030936667694e-07
22000,Louisiana,114,45471,2425,petrochemicals,1451592.993,2552288.436,2.9762652409077612e-05
22000,Louisiana,116,11827857,133,services,86920501.63,2552288.436,7.090971329114795e-06
22000,Louisiana,117,23993,36,textiles,351605.6418,2552288.436,9.625016151248481e-07
22000,Louisiana,118,9101,0,utilities,797323.46,2552288.436,0.0
22000,Louisiana,119,191061,128,vehicles_other,610364.6973,2552288.436,1.569866987072026e-05
23000,Maine,101,33355,18,agriculture,1080677.841,799673.322,6.947436658762567e-07
23000,Maine,102,11262,28955,automotive,566138.6104,799673.322,0.0007202839042744553
23000,Maine,103,111401,12,construction,5359624.691,799673.322,3.1190572659995524e-07
23000,Maine,104,21043,12487,electronics,1495060.882,799673.322,0.0002197830929466242
23000,Maine,105,148464,1094,food,1483030.717,799673.322,0.0001369543166534954
23000,Maine,106,3474,34,furniture,710651.4812,799673.322,2.0784494087979987e-07
23000,Maine,107,117038,29645,manufacturing_other,245234.5955,799673.322,0.017692288075856998
